Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
03.01.2017;01:45;02:00;12.488,25;8.346,25;692,75
03.01.2017;02:00;02:15;12.389,25;8.202;640,75
03.01.2017;02:15;02:30;12.333,25;8.136;679,25
03.01.2017;02:30;02:45;12.303,75;8.038,75;714,25
03.01.2017;02:45;03:00;12.277,75;7.949,25;705,5
03.01.2017;03:00;03:15;12.324;7.925,5;392,75
03.01.2017;03:15;03:30;12.262,5;7.859,75;575,25
03.01.2017;03:30;03:45;12.309,25;7.728,5;621,75
03.01.2017;03:45;04:00;12.285;7.658,5;657,75
03.01.2017;04:00;04:15;12.423;7.817;621,75
03.01.2017;04:15;04:30;12.519,25;7.874,75;602,5
03.01.2017;04:30;04:45;12.619,75;7.906;585,25
03.01.2017;04:45;05:00;12.675;7.904,25;576,5
03.01.2017;05:00;05:15;12.844,5;8.017,25;653
03.01.2017;05:15;05:30;13.067,25;8.219,5;580,75
03.01.2017;05:30;05:45;13.329;8.415,25;469,25
03.01.2017;05:45;06:00;13.584,5;8.606,5;276,25
03.01.2017;06:00;06:15;14.024,5;8.979;363,5
03.01.2017;06:15;06:30;14.489,25;9.405,25;103,25
03.01.2017;06:30;06:45;14.816,5;9.679;72,75
03.01.2017;06:45;07:00;15.148;9.962;115,5
03.01.2017;07:00;07:15;15.516,75;10.233,75;127,5
03.01.2017;07:15;07:30;15.908,75;10.524;93,25
03.01.2017;07:30;07:45;16.309,5;10.831,25;4,25
03.01.2017;07:45;08:00;16.618;11.061,75;2,75
03.01.2017;08:00;08:15;16.831,5;11.262,5;1,25
03.01.2017;08:15;08:30;16.918,5;11.385;0,5
03.01.2017;08:30;08:45;17.100;11.512,25;4,25
03.01.2017;08:45;09:00;17.143,25;11.442,75;21,25
03.01.2017;09:00;09:15;17.173,25;11.332,5;4,25
03.01.2017;09:15;09:30;17.300,25;11.338;21,25
03.01.2017;09:30;09:45;17.407,75;11.344,25;21
03.01.2017;09:45;10:00;17.521,25;11.282;21,25
03.01.2017;10:00;10:15;17.642,75;11.261,25;21
03.01.2017;10:15;10:30;17.665,75;11.142;11,25
03.01.2017;10:30;10:45;17.798;11.127,25;0,25
03.01.2017;10:45;11:00;17.850,75;11.063,5;0,5
03.01.2017;11:00;11:15;17.926,25;10.972,25;0,25
03.01.2017;11:15;11:30;18.019,25;10.861,75;0,5
03.01.2017;11:30;11:45;18.097,5;10.807,5;0,25
03.01.2017;11:45;12:00;18.120,5;10.770,5;0,5
03.01.2017;12:00;12:15;18.068,25;10.577;0,25
03.01.2017;12:15;12:30;18.043,25;10.452,25;0,5
03.01.2017;12:30;12:45;18.075;10.420;1,25
03.01.2017;12:45;13:00;18.038,75;10.328;9,75
03.01.2017;13:00;13:15;18.008,25;10.241;13,75
03.01.2017;13:15;13:30;17.865,75;10.016;22,25
03.01.2017;13:30;13:45;17.842,25;9.964,75;14,25
03.01.2017;13:45;14:00;17.580,25;9.715,5;108,25
03.01.2017;14:00;14:15;17.734,25;9.939;6,75
03.01.2017;14:15;14:30;17.660;9.893,5;5,5
03.01.2017;14:30;14:45;17.578,5;9.810,75;33,75
03.01.2017;14:45;15:00;17.525,75;9.765,25;41,5
03.01.2017;15:00;15:15;17.650,75;9.848,25;30,5
03.01.2017;15:15;15:30;17.611,25;9.775,75;49,25
03.01.2017;15:30;15:45;17.583,75;9.723;16
03.01.2017;15:45;16:00;17.532,5;9.615,25;56,5
03.01.2017;16:00;16:15;17.583,5;9.616,5;106,75
03.01.2017;16:15;16:30;17.688;9.660,25;69,75
03.01.2017;16:30;16:45;17.890,25;9.836;14,75
03.01.2017;16:45;17:00;18.131;10.035,75;0,25
03.01.2017;17:00;17:15;18.344,75;10.201,5;0
03.01.2017;17:15;17:30;18.519,75;10.319,75;0,25
03.01.2017;17:30;17:45;18.601,5;10.325;0
03.01.2017;17:45;18:00;18.641,25;10.295,5;0,25
03.01.2017;18:00;18:15;18.515,5;10.132;0
03.01.2017;18:15;18:30;18.391,75;9.965,25;0,25
03.01.2017;18:30;18:45;18.308,75;9.846;0
03.01.2017;18:45;19:00;18.270,25;9.772,25;25,25
03.01.2017;19:00;19:15;18.151,75;9.629,5;43
03.01.2017;19:15;19:30;18.002;9.455,25;43
03.01.2017;19:30;19:45;17.935,5;9.366;27,5
03.01.2017;19:45;20:00;17.705,25;9.106,75;82,5
03.01.2017;20:00;20:15;17.409;8.781,25;84,25
03.01.2017;20:15;20:30;17.114,75;8.447,75;123,25
03.01.2017;20:30;20:45;16.783;8.108,75;183,5
03.01.2017;20:45;21:00;16.501,25;7.829,25;266
03.01.2017;21:00;21:15;16.433,5;7.752,5;78,25
03.01.2017;21:15;21:30;16.292,5;7.595,25;68,25
03.01.2017;21:30;21:45;16.152,75;7.480,75;73
03.01.2017;21:45;22:00;15.954;7.315;153,5
03.01.2017;22:00;22:15;15.966,75;7.501;53
03.01.2017;22:15;22:30;15.709,75;7.217,5;60
03.01.2017;22:30;22:45;15.504;7.043;86,5
03.01.2017;22:45;23:00;15.069,5;6.530,25;266,25
03.01.2017;23:00;23:15;15.012,25;6.451;323,75
03.01.2017;23:15;23:30;14.737,75;6.193;436,75
03.01.2017;23:30;23:45;14.411,5;5.960,75;527,5
03.01.2017;23:45;00:00;14.115;5.830,25;636,5
04.01.2017;00:00;00:15;14.084;5.985,75;374
04.01.2017;00:15;00:30;13.899,25;5.807,5;334,5
04.01.2017;00:30;00:45;13.794,75;5.757,75;296,25
04.01.2017;00:45;01:00;13.594,75;5.558,25;398,75
04.01.2017;01:00;01:15;13.453,75;5.549,75;377,25
04.01.2017;01:15;01:30;13.393;5.568,75;375
04.01.2017;01:30;01:45;13.335;5.529,5;365,75
04.01.2017;01:45;02:00;13.245,25;5.488,5;489,25
04.01.2017;02:00;02:15;13.119,25;5.418;401,75
04.01.2017;02:15;02:30;13.074;5.414,75;472,75
04.01.2017;02:30;02:45;13.081;5.456,5;418,5
04.01.2017;02:45;03:00;13.076;5.528,25;499
04.01.2017;03:00;03:15;13.095,5;5.564,75;457,5
04.01.2017;03:15;03:30;13.104;5.609,75;477
04.01.2017;03:30;03:45;13.178;5.601,25;511
04.01.2017;03:45;04:00;13.214,75;5.674,5;601,25
04.01.2017;04:00;04:15;13.266,75;5.766,25;601,75
04.01.2017;04:15;04:30;13.299;5.719;678,75
04.01.2017;04:30;04:45;13.435,5;5.838,75;696,5
04.01.2017;04:45;05:00;13.535,5;6.010,5;666,5
04.01.2017;05:00;05:15;13.704,75;6.104,5;714,75
04.01.2017;05:15;05:30;13.813,5;6.223,5;772,75
04.01.2017;05:30;05:45;14.034;6.447;557
04.01.2017;05:45;06:00;14.286,25;6.708,25;369,25
04.01.2017;06:00;06:15;14.756;7.011,75;281,75
04.01.2017;06:15;06:30;15.220;7.434,5;110,75
04.01.2017;06:30;06:45;15.649,75;7.828,75;86
04.01.2017;06:45;07:00;16.033,25;8.228,25;70,5
04.01.2017;07:00;07:15;16.436;8.585,5;36
04.01.2017;07:15;07:30;16.815,5;8.893,5;33,25
04.01.2017;07:30;07:45;17.066,75;8.902,5;4
04.01.2017;07:45;08:00;17.334;9.197,25;3,5
04.01.2017;08:00;08:15;17.559;9.406,25;1,25
04.01.2017;08:15;08:30;17.672,75;9.459;1,5
04.01.2017;08:30;08:45;17.754;9.441,5;21,25
04.01.2017;08:45;09:00;17.801;9.518,5;1,75
04.01.2017;09:00;09:15;17.797,75;9.452,5;27
04.01.2017;09:15;09:30;17.927,75;9.617;1
04.01.2017;09:30;09:45;17.944;9.681,75;0,5
04.01.2017;09:45;10:00;18.082;9.815;0,75
04.01.2017;10:00;10:15;18.175,5;9.839,75;16,75
04.01.2017;10:15;10:30;18.235,5;9.841,75;13,75
04.01.2017;10:30;10:45;18.280;9.824,75;10,25
04.01.2017;10:45;11:00;18.291;9.824,5;20
04.01.2017;11:00;11:15;18.302,25;9.821,5;52,75
04.01.2017;11:15;11:30;18.376,25;9.814,75;36,5
04.01.2017;11:30;11:45;18.524;9.859,5;27,75
04.01.2017;11:45;12:00;18.556,25;9.858,25;34,5
04.01.2017;12:00;12:15;18.496,25;9.745,25;75,25
04.01.2017;12:15;12:30;18.384;9.686,75;92,25
04.01.2017;12:30;12:45;18.358;9.666;76,25
04.01.2017;12:45;13:00;18.304,75;9.592,75;125,25
04.01.2017;13:00;13:15;18.173;9.534,5;294,75
04.01.2017;13:15;13:30;18.153,25;9.625;290,75
04.01.2017;13:30;13:45;18.076,25;9.686,25;163
04.01.2017;13:45;14:00;17.873,25;9.590,5;308,75
04.01.2017;14:00;14:15;17.883,5;9.705;175,75
04.01.2017;14:15;14:30;17.828,25;9.799,5;91
04.01.2017;14:30;14:45;17.786,25;9.989,5;55,5
04.01.2017;14:45;15:00;17.746;10.141,75;176,5
04.01.2017;15:00;15:15;17.683;10.168,75;226,25
04.01.2017;15:15;15:30;17.647,5;10.275,75;215
04.01.2017;15:30;15:45;17.577,75;10.359,25;184
04.01.2017;15:45;16:00;17.539;10.297,5;217,5
04.01.2017;16:00;16:15;17.549,5;10.451,75;299
04.01.2017;16:15;16:30;17.621,5;10.667,25;111
04.01.2017;16:30;16:45;17.794,75;10.947,25;1,5
04.01.2017;16:45;17:00;18.048,75;11.434,25;0,75
04.01.2017;17:00;17:15;18.225,5;11.726;0,75
04.01.2017;17:15;17:30;18.415,25;11.955;1,75
04.01.2017;17:30;17:45;18.450,75;12.099,75;1,5
04.01.2017;17:45;18:00;18.465,75;12.099,5;1,75
04.01.2017;18:00;18:15;18.355,75;12.002,75;1,5
04.01.2017;18:15;18:30;18.262,5;12.031;6
04.01.2017;18:30;18:45;18.120;11.880,5;30,75
04.01.2017;18:45;19:00;18.047,75;11.845,5;38
04.01.2017;19:00;19:15;17.959;11.733,75;85
04.01.2017;19:15;19:30;17.782,5;11.560,25;234,25
04.01.2017;19:30;19:45;17.701,75;11.541,75;202
04.01.2017;19:45;20:00;17.600,5;11.511,75;204,25
04.01.2017;20:00;20:15;17.196;11.171;247,5
04.01.2017;20:15;20:30;16.892;10.942;220,5
04.01.2017;20:30;20:45;16.635;10.842;253,75
04.01.2017;20:45;21:00;16.378;10.647,75;334,75
04.01.2017;21:00;21:15;16.284,75;10.591,5;335,5
04.01.2017;21:15;21:30;16.145,75;10.405;290,25
04.01.2017;21:30;21:45;15.944;10.212,5;252,25
04.01.2017;21:45;22:00;15.824;10.183;275,75
04.01.2017;22:00;22:15;15.897,25;10.374,75;163
04.01.2017;22:15;22:30;15.778,75;10.354;227,75
04.01.2017;22:30;22:45;15.403,75;10.081,5;347,25
04.01.2017;22:45;23:00;15.114,75;9.877;412
04.01.2017;23:00;23:15;14.920,5;9.724,5;219,75
04.01.2017;23:15;23:30;14.659;9.524,25;252,25
04.01.2017;23:30;23:45;14.416,5;9.241,25;350,5
04.01.2017;23:45;00:00;14.229,25;9.066,75;457,25
05.01.2017;00:00;00:15;13.820,75;8.839,25;358
05.01.2017;00:15;00:30;13.594,75;8.672,5;411,5
05.01.2017;00:30;00:45;13.358,75;8.543,5;508,5
05.01.2017;00:45;01:00;13.216,75;8.518,75;564,25
05.01.2017;01:00;01:15;13.115,75;8.537,75;363,5
05.01.2017;01:15;01:30;13.002;8.492,5;473,75
05.01.2017;01:30;01:45;12.951,25;8.477,75;493,75
05.01.2017;01:45;02:00;12.858;8.452,25;509,25
05.01.2017;02:00;02:15;12.752,5;8.397,75;729
05.01.2017;02:15;02:30;12.648,25;8.299,75;823,5
05.01.2017;02:30;02:45;12.663,75;8.359,5;828,5
05.01.2017;02:45;03:00;12.652,75;8.435,75;879
05.01.2017;03:00;03:15;12.633,5;8.478,25;945,5
05.01.2017;03:15;03:30;12.739,75;8.630,5;910,25
05.01.2017;03:30;03:45;12.817,5;8.755,5;922
05.01.2017;03:45;04:00;12.787,25;8.801,75;907,5
05.01.2017;04:00;04:15;12.969,25;9.026,75;727,75
05.01.2017;04:15;04:30;13.049;9.126,75;668,5
05.01.2017;04:30;04:45;13.091;9.168,75;664,25
05.01.2017;04:45;05:00;13.176,25;9.320,75;728,75
05.01.2017;05:00;05:15;13.404;9.618,75;670,75
05.01.2017;05:15;05:30;13.551,5;9.763,5;710,5
05.01.2017;05:30;05:45;13.733,5;10.004;726,5
05.01.2017;05:45;06:00;13.982,5;10.363;592
05.01.2017;06:00;06:15;14.381,75;10.872,75;541,5
05.01.2017;06:15;06:30;14.803;11.349;307,5
05.01.2017;06:30;06:45;15.240,5;11.792,5;268,75
05.01.2017;06:45;07:00;15.648,25;12.244,25;176,75
05.01.2017;07:00;07:15;15.941,75;12.526,75;500,75
05.01.2017;07:15;07:30;16.369,75;12.965,5;177,5
05.01.2017;07:30;07:45;16.717,25;13.354,5;22,75
05.01.2017;07:45;08:00;17.021,25;13.713,75;32,25
05.01.2017;08:00;08:15;17.166,75;13.851,75;42
05.01.2017;08:15;08:30;17.254,75;13.923,75;60,25
05.01.2017;08:30;08:45;17.299;14.009,75;55,75
05.01.2017;08:45;09:00;17.290,5;14.011,5;101,25
05.01.2017;09:00;09:15;17.389,5;14.056,75;43
05.01.2017;09:15;09:30;17.480;14.086;14,5
05.01.2017;09:30;09:45;17.519,5;14.113,25;47,75
05.01.2017;09:45;10:00;17.478,25;13.959,25;70,25
05.01.2017;10:00;10:15;17.645,5;14.069,25;0,5
05.01.2017;10:15;10:30;17.681,75;14.011,5;0,5
05.01.2017;10:30;10:45;17.735;13.955,5;0,5
05.01.2017;10:45;11:00;17.739;13.856,75;0,75
05.01.2017;11:00;11:15;17.753;13.788,75;39,5
05.01.2017;11:15;11:30;17.795;13.777,75;69,75
05.01.2017;11:30;11:45;17.871;13.779,75;79,25
05.01.2017;11:45;12:00;17.817,25;13.662;126,5
05.01.2017;12:00;12:15;17.867,5;13.677;134,75
05.01.2017;12:15;12:30;17.902,25;13.727;97,5
05.01.2017;12:30;12:45;17.817,5;13.654,5;70,75
05.01.2017;12:45;13:00;17.774,25;13.736,25;71
05.01.2017;13:00;13:15;17.778,75;13.938,25;69,75
05.01.2017;13:15;13:30;17.643;13.865;27
05.01.2017;13:30;13:45;17.588,75;13.909;0,5
05.01.2017;13:45;14:00;17.413,25;13.874,5;3,25
05.01.2017;14:00;14:15;17.439,5;14.041,75;3,25
05.01.2017;14:15;14:30;17.409;14.184;2,5
05.01.2017;14:30;14:45;17.363,75;14.325;2,25
05.01.2017;14:45;15:00;17.290,25;14.389,75;2,5
05.01.2017;15:00;15:15;17.285,5;14.451,25;2,25
05.01.2017;15:15;15:30;17.222,75;14.516;1,75
05.01.2017;15:30;15:45;17.208,75;14.660;1
05.01.2017;15:45;16:00;17.176;14.723,5;1,5
05.01.2017;16:00;16:15;17.197;14.882,75;0,5
05.01.2017;16:15;16:30;17.230;14.978,75;0,5
05.01.2017;16:30;16:45;17.459,25;15.246,5;0
05.01.2017;16:45;17:00;17.806,25;15.651,25;0,25
05.01.2017;17:00;17:15;18.106,25;15.975;0
05.01.2017;17:15;17:30;18.308,25;16.165;0,25
05.01.2017;17:30;17:45;18.367,5;16.218;0
05.01.2017;17:45;18:00;18.371;16.245;0,25
05.01.2017;18:00;18:15;18.258,5;16.160,5;0
05.01.2017;18:15;18:30;18.233,75;16.193,5;0,25
05.01.2017;18:30;18:45;18.193,75;16.187,75;0
05.01.2017;18:45;19:00;18.143,25;16.199,5;0,25
05.01.2017;19:00;19:15;18.045,5;16.154,5;0
05.01.2017;19:15;19:30;17.926,25;16.076,75;0,25
05.01.2017;19:30;19:45;17.799,75;15.990,75;0,25
05.01.2017;19:45;20:00;17.665,75;15.880,75;0,5
05.01.2017;20:00;20:15;17.358,75;15.606,75;0,25
05.01.2017;20:15;20:30;17.060,25;15.367;1,25
05.01.2017;20:30;20:45;16.774,75;15.104,5;2,5
05.01.2017;20:45;21:00;16.546;14.913;106
