Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
29.03.2023;04:30;04:45;11.874,75;7.778,5;833,5
29.03.2023;04:45;05:00;12.000,75;7.826,5;729
29.03.2023;05:00;05:15;12.324;8.134;541,75
29.03.2023;05:15;05:30;12.499,75;8.303,5;366
29.03.2023;05:30;05:45;12.637,25;8.434,75;111,25
29.03.2023;05:45;06:00;13.015,25;8.793,25;80,75
29.03.2023;06:00;06:15;13.623;9.362,75;323,75
29.03.2023;06:15;06:30;14.121;9.871,75;113,75
29.03.2023;06:30;06:45;14.507,75;10.272,5;34,25
29.03.2023;06:45;07:00;14.743,25;10.521;2,75
29.03.2023;07:00;07:15;15.043;10.846,25;2
29.03.2023;07:15;07:30;15.264,25;11.082,75;2,75
29.03.2023;07:30;07:45;15.394;11.224;39
29.03.2023;07:45;08:00;15.568;11.382,5;60,25
29.03.2023;08:00;08:15;15.774;11.539,25;60,25
29.03.2023;08:15;08:30;15.899,75;11.563,25;41,25
29.03.2023;08:30;08:45;15.958,5;11.592;2,5
29.03.2023;08:45;09:00;16.011;11.648,75;1,75
29.03.2023;09:00;09:15;15.983,25;11.576,75;6,25
29.03.2023;09:15;09:30;16.123,5;11.679;20,75
29.03.2023;09:30;09:45;16.165,25;11.621,5;4,75
29.03.2023;09:45;10:00;16.214,25;11.518,75;1,25
29.03.2023;10:00;10:15;16.346,5;11.452,75;1,5
29.03.2023;10:15;10:30;16.327,75;11.234,5;8,75
29.03.2023;10:30;10:45;16.391,25;11.121,25;10,5
29.03.2023;10:45;11:00;16.450,5;11.016,5;5,5
29.03.2023;11:00;11:15;16.477,75;10.853,5;5
29.03.2023;11:15;11:30;16.570,25;10.773,5;21,5
29.03.2023;11:30;11:45;16.536,25;10.646,75;29,5
29.03.2023;11:45;12:00;16.436,25;10.396,25;54,5
29.03.2023;12:00;12:15;16.323;10.078,25;67,75
29.03.2023;12:15;12:30;16.245,25;9.782,75;167,75
29.03.2023;12:30;12:45;16.188,25;9.553,25;283,75
29.03.2023;12:45;13:00;16.145,75;9.418,5;505,75
29.03.2023;13:00;13:15;16.046,5;9.212,75;639,5
29.03.2023;13:15;13:30;15.966,5;8.996,5;816,25
29.03.2023;13:30;13:45;15.867,75;8.836,75;981,5
29.03.2023;13:45;14:00;15.619,5;8.571;1.167,75
29.03.2023;14:00;14:15;15.535,5;8.529;1.006,5
29.03.2023;14:15;14:30;15.407;8.380;914,5
29.03.2023;14:30;14:45;15.349;8.365,75;947
29.03.2023;14:45;15:00;15.286,5;8.431;924,25
29.03.2023;15:00;15:15;15.357,5;8.626,5;1.006
29.03.2023;15:15;15:30;15.245;8.767,25;828,75
29.03.2023;15:30;15:45;15.122,25;8.871;576
29.03.2023;15:45;16:00;15.068;9.085,75;377
29.03.2023;16:00;16:15;14.979,5;9.344,5;609,5
29.03.2023;16:15;16:30;14.849,25;9.520;339
29.03.2023;16:30;16:45;14.860,75;9.880;99,75
29.03.2023;16:45;17:00;14.769,25;10.068,25;55,25
29.03.2023;17:00;17:15;14.900,75;10.503;284
29.03.2023;17:15;17:30;14.928,5;10.851,5;112,25
29.03.2023;17:30;17:45;14.975;11.262,75;62,5
29.03.2023;17:45;18:00;14.983,5;11.689,5;40
29.03.2023;18:00;18:15;14.955,75;12.009;38,25
29.03.2023;18:15;18:30;14.954,75;12.275,25;37,25
29.03.2023;18:30;18:45;15.030;12.549;37,25
29.03.2023;18:45;19:00;15.096,75;12.774;37
29.03.2023;19:00;19:15;15.235;12.961,25;31,75
29.03.2023;19:15;19:30;15.250,25;12.992,25;25
29.03.2023;19:30;19:45;15.251;12.916;24,75
29.03.2023;19:45;20:00;15.205;12.698,25;24,5
29.03.2023;20:00;20:15;14.990,25;12.287,75;18,75
29.03.2023;20:15;20:30;14.783,75;11.918,5;3,5
29.03.2023;20:30;20:45;14.598,75;11.612,25;2,75
29.03.2023;20:45;21:00;14.414,5;11.267;9,75
29.03.2023;21:00;21:15;14.190,25;10.893,5;8,25
29.03.2023;21:15;21:30;13.980,5;10.580,5;24,75
29.03.2023;21:30;21:45;13.742,75;10.194;63,25
29.03.2023;21:45;22:00;13.507,5;9.785;248,75
29.03.2023;22:00;22:15;13.353,25;9.455,75;184,25
29.03.2023;22:15;22:30;13.168;9.118,75;254
29.03.2023;22:30;22:45;12.931,5;8.741,5;311,5
29.03.2023;22:45;23:00;12.639,25;8.354,25;327,25
29.03.2023;23:00;23:15;12.416,25;8.018,5;103,25
29.03.2023;23:15;23:30;12.252;7.700,75;170,75
29.03.2023;23:30;23:45;12.048,25;7.331,25;312,75
29.03.2023;23:45;00:00;11.763,75;6.856,5;358
30.03.2023;00:00;00:15;11.348,75;6.284,75;114,5
30.03.2023;00:15;00:30;11.287;6.046,75;146,25
30.03.2023;00:30;00:45;11.177,25;5.852,75;218,5
30.03.2023;00:45;01:00;11.059,25;5.659,25;324,75
30.03.2023;01:00;01:15;10.951,75;5.489,75;253,5
30.03.2023;01:15;01:30;10.940,5;5.433,75;284
30.03.2023;01:30;01:45;10.857,5;5.286,25;329
30.03.2023;01:45;02:00;10.765,5;5.129;566,75
30.03.2023;02:00;02:15;10.740;5.111,25;564,5
30.03.2023;02:15;02:30;10.712,5;5.000;626
30.03.2023;02:30;02:45;10.740,75;4.923,5;703,5
30.03.2023;02:45;03:00;10.733,75;4.868,25;816,75
30.03.2023;03:00;03:15;10.646,75;4.715,25;991,25
30.03.2023;03:15;03:30;10.710,25;4.709;1.096,75
30.03.2023;03:30;03:45;10.716,5;4.548,25;1.209
30.03.2023;03:45;04:00;10.850,25;4.610;1.256,5
30.03.2023;04:00;04:15;11.078;4.805;1.324,5
30.03.2023;04:15;04:30;11.278,25;4.994;1.308,25
30.03.2023;04:30;04:45;11.535,25;5.130,75;1.262,5
30.03.2023;04:45;05:00;11.756;5.252,25;1.227
30.03.2023;05:00;05:15;12.110,25;5.533,25;1.370,5
30.03.2023;05:15;05:30;12.357,75;5.731;1.265,25
30.03.2023;05:30;05:45;12.478,75;5.795,25;897,5
30.03.2023;05:45;06:00;12.806,25;5.925,75;599
30.03.2023;06:00;06:15;13.385,75;6.226,5;278,75
30.03.2023;06:15;06:30;13.820;6.509,75;93,25
30.03.2023;06:30;06:45;14.062;6.674,25;16,25
30.03.2023;06:45;07:00;14.484,75;7.033,75;4
30.03.2023;07:00;07:15;14.898,75;7.474,25;36,75
30.03.2023;07:15;07:30;15.074;7.514,25;38,75
30.03.2023;07:30;07:45;15.178,5;7.481,5;38,75
30.03.2023;07:45;08:00;15.431;7.626,5;38,25
30.03.2023;08:00;08:15;15.602,5;7.648,75;38,25
30.03.2023;08:15;08:30;15.790;7.631,25;39,25
30.03.2023;08:30;08:45;15.918;7.466,75;40,5
30.03.2023;08:45;09:00;15.953,75;7.336,5;39
30.03.2023;09:00;09:15;15.989,25;7.252,25;39,25
30.03.2023;09:15;09:30;16.153,25;7.177,5;41,5
30.03.2023;09:30;09:45;16.201,5;6.933;40,25
30.03.2023;09:45;10:00;16.296,75;6.752;69,5
30.03.2023;10:00;10:15;16.332;6.439,5;107
30.03.2023;10:15;10:30;16.358,75;6.178,25;107,25
30.03.2023;10:30;10:45;16.454,25;6.020,5;35,25
30.03.2023;10:45;11:00;16.432,25;5.775,25;126,75
30.03.2023;11:00;11:15;16.434,5;5.624,25;194,75
30.03.2023;11:15;11:30;16.443;5.348;276,25
30.03.2023;11:30;11:45;16.510,75;5.128,75;495,75
30.03.2023;11:45;12:00;16.635;4.986,5;326,25
30.03.2023;12:00;12:15;16.753,25;4.725,5;959,25
30.03.2023;12:15;12:30;16.723,75;4.405;1.104,5
30.03.2023;12:30;12:45;16.609;4.010,25;1.317,5
30.03.2023;12:45;13:00;16.541,25;3.816,75;1.567,75
30.03.2023;13:00;13:15;16.414,75;3.413,25;1.574,75
30.03.2023;13:15;13:30;16.377;3.205;1.661,25
30.03.2023;13:30;13:45;16.174,25;2.745,75;1.730,25
30.03.2023;13:45;14:00;16.046;2.701;1.727,25
30.03.2023;14:00;14:15;15.913,25;2.525,75;1.712,5
30.03.2023;14:15;14:30;15.914,5;2.430;1.722,5
30.03.2023;14:30;14:45;15.837;2.186,25;1.780
30.03.2023;14:45;15:00;15.780,5;2.241;1.798,5
30.03.2023;15:00;15:15;15.616,25;2.099;1.829,5
30.03.2023;15:15;15:30;15.616,5;2.248;1.906,5
30.03.2023;15:30;15:45;15.517,75;2.356,25;1.859
30.03.2023;15:45;16:00;15.425,5;2.594,5;1.821,75
30.03.2023;16:00;16:15;15.372,25;2.855,25;1.852,5
30.03.2023;16:15;16:30;15.283,5;2.968,75;1.722,5
30.03.2023;16:30;16:45;15.301,75;3.131,5;1.598,5
30.03.2023;16:45;17:00;15.232,5;3.305,5;1.345
30.03.2023;17:00;17:15;15.201,25;3.561,5;1.596
30.03.2023;17:15;17:30;15.206,75;3.804,5;1.322,75
30.03.2023;17:30;17:45;15.253,25;4.174,5;700,75
30.03.2023;17:45;18:00;15.297,25;4.739,75;224,75
30.03.2023;18:00;18:15;15.324;5.263;727,25
30.03.2023;18:15;18:30;15.305;5.778,25;304
30.03.2023;18:30;18:45;15.352,25;6.291,5;26,75
30.03.2023;18:45;19:00;15.328,25;6.794,25;7,75
30.03.2023;19:00;19:15;15.416,5;7.294;34
30.03.2023;19:15;19:30;15.465,25;7.536,5;33,25
30.03.2023;19:30;19:45;15.549,75;7.710;30,25
30.03.2023;19:45;20:00;15.539,75;7.678;29,5
30.03.2023;20:00;20:15;15.452,5;7.565,5;29,5
30.03.2023;20:15;20:30;15.279,75;7.490;29,5
30.03.2023;20:30;20:45;15.106,75;7.462;28,5
30.03.2023;20:45;21:00;14.838,5;7.243;5,75
30.03.2023;21:00;21:15;14.636;6.919;21,5
30.03.2023;21:15;21:30;14.459,5;6.676,5;19,75
30.03.2023;21:30;21:45;14.229,25;6.378;56,5
30.03.2023;21:45;22:00;14.034,25;6.183,25;141
30.03.2023;22:00;22:15;13.841,5;5.963,5;79
30.03.2023;22:15;22:30;13.677,25;5.841;73,25
30.03.2023;22:30;22:45;13.399,75;5.713,25;103
30.03.2023;22:45;23:00;13.107;5.537;134,75
30.03.2023;23:00;23:15;12.743,25;5.278,25;192,5
30.03.2023;23:15;23:30;12.602;5.196;248
30.03.2023;23:30;23:45;12.416,75;5.064;249
30.03.2023;23:45;00:00;12.210;4.981,5;360,75
31.03.2023;00:00;00:15;11.935,25;4.648,5;858,25
31.03.2023;00:15;00:30;11.831,75;4.522,75;1.199
31.03.2023;00:30;00:45;11.742,5;4.364,75;1.304,25
31.03.2023;00:45;01:00;11.666;4.235,75;1.370,5
31.03.2023;01:00;01:15;11.619;4.088,5;1.379,75
31.03.2023;01:15;01:30;11.570,75;4.037,25;1.433,5
31.03.2023;01:30;01:45;11.517,5;4.000,25;1.535,75
31.03.2023;01:45;02:00;11.451,25;3.964;1.616
31.03.2023;02:00;02:15;11.384,75;3.903,75;1.641,25
31.03.2023;02:15;02:30;11.333,75;3.888,25;1.649,5
31.03.2023;02:30;02:45;11.270,75;3.916,5;1.621
31.03.2023;02:45;03:00;11.235,75;3.983,75;1.634
31.03.2023;03:00;03:15;11.318,75;4.195;1.696,5
31.03.2023;03:15;03:30;11.326;4.456,75;1.614,25
31.03.2023;03:30;03:45;11.256,75;4.575,5;1.600,5
31.03.2023;03:45;04:00;11.251,75;4.739,5;1.523,5
31.03.2023;04:00;04:15;11.310,75;5.019,25;1.496
31.03.2023;04:15;04:30;11.432,25;5.438,25;1.315,25
31.03.2023;04:30;04:45;11.653,25;5.844,25;1.146
31.03.2023;04:45;05:00;11.767,5;6.218,75;852,5
31.03.2023;05:00;05:15;12.065,75;6.675,5;800,25
31.03.2023;05:15;05:30;12.142,75;6.843,5;442,75
31.03.2023;05:30;05:45;12.405;7.233,5;279,5
31.03.2023;05:45;06:00;12.701,5;7.687,75;274,5
31.03.2023;06:00;06:15;13.364,5;8.420,5;279
31.03.2023;06:15;06:30;13.740,5;8.888;81
31.03.2023;06:30;06:45;14.003,5;9.283;68
31.03.2023;06:45;07:00;14.330,5;9.628,5;43,5
31.03.2023;07:00;07:15;14.625,75;9.962,5;23,75
31.03.2023;07:15;07:30;14.780,5;10.147,25;37,25
31.03.2023;07:30;07:45;14.941,25;10.327,75;42,25
31.03.2023;07:45;08:00;15.178,25;10.559,5;15,5
31.03.2023;08:00;08:15;15.434;10.700,5;2,25
31.03.2023;08:15;08:30;15.545,25;10.750,25;0,75
31.03.2023;08:30;08:45;15.692,25;10.863,25;0,5
31.03.2023;08:45;09:00;15.731,25;10.873;1,25
31.03.2023;09:00;09:15;15.720,75;10.819,5;0,75
31.03.2023;09:15;09:30;15.688;10.604,5;1
31.03.2023;09:30;09:45;15.695,5;10.354,75;0,75
31.03.2023;09:45;10:00;15.790,5;10.231;6
31.03.2023;10:00;10:15;15.918;10.143;41
31.03.2023;10:15;10:30;16.063;9.977,75;71,5
31.03.2023;10:30;10:45;16.034;9.631;65,75
31.03.2023;10:45;11:00;16.081,25;9.395,5;39,75
31.03.2023;11:00;11:15;15.974;9.054;35,5
31.03.2023;11:15;11:30;16.035,75;8.853,75;58,5
31.03.2023;11:30;11:45;15.981,75;8.543;76,25
31.03.2023;11:45;12:00;15.868,5;8.253,25;124,5
31.03.2023;12:00;12:15;15.785,5;7.950,25;70,5
31.03.2023;12:15;12:30;15.824,5;7.796,75;69,25
31.03.2023;12:30;12:45;15.856,75;7.834,5;148,75
31.03.2023;12:45;13:00;15.810,5;7.864,25;271,75
31.03.2023;13:00;13:15;15.608,25;7.737;62,5
31.03.2023;13:15;13:30;15.407;7.657;56,25
31.03.2023;13:30;13:45;15.234,75;7.510,75;252
31.03.2023;13:45;14:00;15.041,5;7.379,75;334,25
31.03.2023;14:00;14:15;14.939,25;7.262;299,5
31.03.2023;14:15;14:30;14.930,5;7.215,75;321,25
31.03.2023;14:30;14:45;14.843;7.172;380,25
31.03.2023;14:45;15:00;14.728,75;7.205,25;427,25
31.03.2023;15:00;15:15;14.619,25;7.152,75;411,5
31.03.2023;15:15;15:30;14.676,25;7.238,5;434,5
31.03.2023;15:30;15:45;14.625;7.389,5;273
31.03.2023;15:45;16:00;14.466;7.489,5;172,5
31.03.2023;16:00;16:15;14.538,5;7.768,25;369,25
31.03.2023;16:15;16:30;14.450;7.833,5;119,75
31.03.2023;16:30;16:45;14.323,5;7.880,75;22,5
31.03.2023;16:45;17:00;14.283,75;8.094,5;40
31.03.2023;17:00;17:15;14.515;8.730;262
31.03.2023;17:15;17:30;14.436,75;8.982,5;117,25
31.03.2023;17:30;17:45;14.426,25;9.215;33,75
31.03.2023;17:45;18:00;14.520;9.528,5;8,25
31.03.2023;18:00;18:15;14.466,5;9.695,25;6,25
31.03.2023;18:15;18:30;14.419,25;9.875,5;3,75
31.03.2023;18:30;18:45;14.477,75;10.126,5;11,5
31.03.2023;18:45;19:00;14.626,5;10.440;40,5
31.03.2023;19:00;19:15;14.726,5;10.622;40,5
31.03.2023;19:15;19:30;14.767,25;10.644,5;40
31.03.2023;19:30;19:45;14.825,5;10.587;40
31.03.2023;19:45;20:00;14.820,25;10.424,25;40,25
31.03.2023;20:00;20:15;14.612,5;10.079,25;39,5
31.03.2023;20:15;20:30;14.481,25;9.822;40
31.03.2023;20:30;20:45;14.309,25;9.518,75;34,75
31.03.2023;20:45;21:00;14.111,5;9.228,5;127,75
31.03.2023;21:00;21:15;13.839,5;8.835,5;73
31.03.2023;21:15;21:30;13.666,75;8.520,25;77,75
31.03.2023;21:30;21:45;13.457;8.190,75;258,75
31.03.2023;21:45;22:00;13.329,75;7.951;497,5
31.03.2023;22:00;22:15;13.213,5;7.832,75;135,25
31.03.2023;22:15;22:30;13.041,25;7.586;134,5
31.03.2023;22:30;22:45;12.820,75;7.301,5;116,75
31.03.2023;22:45;23:00;12.622,25;7.059,5;257,5
31.03.2023;23:00;23:15;12.324,25;6.735,25;108,25
31.03.2023;23:15;23:30;12.120,5;6.501,25;75
31.03.2023;23:30;23:45;11.901;6.211,25;229,25
31.03.2023;23:45;00:00;11.636,25;5.856,25;406,5
01.04.2023;00:00;00:15;11.373;5.530;232,75
01.04.2023;00:15;00:30;11.252;5.330;54
01.04.2023;00:30;00:45;11.108,25;5.144,75;155
01.04.2023;00:45;01:00;10.995;4.998,25;255,75
01.04.2023;01:00;01:15;10.837,5;4.816,75;114
01.04.2023;01:15;01:30;10.753,25;4.675;195,25
01.04.2023;01:30;01:45;10.575,5;4.453,25;351,25
01.04.2023;01:45;02:00;10.587,5;4.398;524,25
01.04.2023;02:00;02:15;10.470,25;4.256,5;615
01.04.2023;02:15;02:30;10.444,75;4.180;749,75
01.04.2023;02:30;02:45;10.416,5;4.118,25;824
01.04.2023;02:45;03:00;10.424;4.083,75;897,5
01.04.2023;03:00;03:15;10.442,25;4.016,5;1.212,5
01.04.2023;03:15;03:30;10.514;4.024,25;1.309,25
01.04.2023;03:30;03:45;10.502,75;3.962;1.322,75
01.04.2023;03:45;04:00;10.369,75;3.788,75;1.451,5
01.04.2023;04:00;04:15;10.486,75;3.841,5;1.520,25
01.04.2023;04:15;04:30;10.514;3.827;1.554,5
01.04.2023;04:30;04:45;10.546,25;3.818,5;1.576,5
01.04.2023;04:45;05:00;10.573,25;3.785,75;1.609,5
01.04.2023;05:00;05:15;10.706,5;3.837;1.427,75
01.04.2023;05:15;05:30;10.717;3.775,5;1.390,5
01.04.2023;05:30;05:45;10.773,5;3.750,75;1.311,25
01.04.2023;05:45;06:00;10.810;3.691,5;1.342,25
01.04.2023;06:00;06:15;11.080,5;3.787,5;1.033
01.04.2023;06:15;06:30;11.223,25;3.874;927,5
01.04.2023;06:30;06:45;11.326;3.847,75;920,5
01.04.2023;06:45;07:00;11.415;3.851,25;772,5
01.04.2023;07:00;07:15;11.622,5;4.080,5;728
01.04.2023;07:15;07:30;11.757,75;4.114,5;632
01.04.2023;07:30;07:45;11.981;4.189,25;515,5
01.04.2023;07:45;08:00;12.192;4.303,5;457,25
01.04.2023;08:00;08:15;12.453,25;4.422,25;497,5
01.04.2023;08:15;08:30;12.697,5;4.452;550,5
01.04.2023;08:30;08:45;12.935,75;4.507,75;551,75
01.04.2023;08:45;09:00;13.110;4.511;510,75
01.04.2023;09:00;09:15;13.327,5;4.538,75;450,25
01.04.2023;09:15;09:30;13.417,5;4.466;289,25
01.04.2023;09:30;09:45;13.712,75;4.592,75;321,25
01.04.2023;09:45;10:00;13.849;4.493;441,5
01.04.2023;10:00;10:15;13.927,25;4.597,75;234,5
01.04.2023;10:15;10:30;14.035,25;4.551,75;228
01.04.2023;10:30;10:45;14.134,25;4.549;374,75
01.04.2023;10:45;11:00;14.305,25;4.612,25;554,75
01.04.2023;11:00;11:15;14.329,75;4.554,25;579,25
01.04.2023;11:15;11:30;14.392,25;4.551,5;440,25
01.04.2023;11:30;11:45;14.452,75;4.571;493
01.04.2023;11:45;12:00;14.506,5;4.595;624,25
01.04.2023;12:00;12:15;14.407,25;4.494,75;836
01.04.2023;12:15;12:30;14.336,5;4.416,25;943
01.04.2023;12:30;12:45;14.256,25;4.329,5;1.050,5
01.04.2023;12:45;13:00;14.219,75;4.285;1.067
01.04.2023;13:00;13:15;14.130,75;4.234,25;1.169,25
01.04.2023;13:15;13:30;13.928,75;4.009,75;1.348,75
01.04.2023;13:30;13:45;13.820;3.869,5;1.417,25
01.04.2023;13:45;14:00;13.822;3.923;1.491,5
01.04.2023;14:00;14:15;13.603;3.784,25;1.692,25
01.04.2023;14:15;14:30;13.521;3.662,25;1.754,75
01.04.2023;14:30;14:45;13.478,25;3.619,5;1.844,5
01.04.2023;14:45;15:00;13.401,5;3.638,75;1.835
01.04.2023;15:00;15:15;13.438;3.641,75;1.662
01.04.2023;15:15;15:30;13.406,75;3.592,5;1.652,5
01.04.2023;15:30;15:45;13.318,25;3.508,5;1.626,25
01.04.2023;15:45;16:00;13.260,25;3.648,75;1.648
01.04.2023;16:00;16:15;13.184,75;3.616,75;1.618
01.04.2023;16:15;16:30;13.201;3.627;1.528,25
01.04.2023;16:30;16:45;13.159,25;3.545;1.561
01.04.2023;16:45;17:00;13.282;3.828,75;1.248,75
01.04.2023;17:00;17:15;13.408,75;4.092;1.001,75
01.04.2023;17:15;17:30;13.443,5;4.218,25;693,25
01.04.2023;17:30;17:45;13.569;4.511,75;419,5
01.04.2023;17:45;18:00;13.544,25;4.608;340,25
01.04.2023;18:00;18:15;13.462,5;4.817;207,5
01.04.2023;18:15;18:30;13.419;4.932,75;124,75
01.04.2023;18:30;18:45;13.478,25;5.085,25;121
01.04.2023;18:45;19:00;13.538,5;5.263;112,25
01.04.2023;19:00;19:15;13.772,5;5.661,75;116,25
01.04.2023;19:15;19:30;13.737,75;5.780,75;118
01.04.2023;19:30;19:45;13.699;5.761,5;119,5
01.04.2023;19:45;20:00;13.662,75;5.732,5;119,5
01.04.2023;20:00;20:15;13.471,5;5.508;119,25
01.04.2023;20:15;20:30;13.361,75;5.465;119,5
01.04.2023;20:30;20:45;13.271,75;5.417,25;116,75
01.04.2023;20:45;21:00;12.969,25;5.135,5;119,5
01.04.2023;21:00;21:15;12.818,5;5.097,25;119,5
01.04.2023;21:15;21:30;12.614,25;4.875,25;119,75
01.04.2023;21:30;21:45;12.453,75;4.749,25;120
01.04.2023;21:45;22:00;12.308;4.629;114,25
01.04.2023;22:00;22:15;12.398,5;4.878,75;149,75
01.04.2023;22:15;22:30;12.318,5;4.847,5;150,75
01.04.2023;22:30;22:45;12.085,25;4.629;116,75
01.04.2023;22:45;23:00;11.908,25;4.460,25;114,75
01.04.2023;23:00;23:15;11.594;4.230;114,25
01.04.2023;23:15;23:30;11.517;4.095,5;115
01.04.2023;23:30;23:45;11.321,25;3.944,75;146,5
01.04.2023;23:45;00:00;11.172,25;3.832,5;235,5
02.04.2023;00:00;00:15;11.220,75;3.723,5;148,5
02.04.2023;00:15;00:30;11.075;3.535;174,75
02.04.2023;00:30;00:45;10.908,75;3.409,5;275,5
02.04.2023;00:45;01:00;10.726,75;3.298;349,75
02.04.2023;01:00;01:15;10.597,75;3.012,75;298,25
02.04.2023;01:15;01:30;10.512,25;2.970,25;331,75
02.04.2023;01:30;01:45;10.345,25;2.892;432,25
02.04.2023;01:45;02:00;10.226,25;2.918,25;460
02.04.2023;02:00;02:15;10.126,75;2.900,25;297,5
02.04.2023;02:15;02:30;10.104,25;3.003,5;224,5
02.04.2023;02:30;02:45;9.989,5;2.967;240,5
02.04.2023;02:45;03:00;9.987,25;3.094,75;267,75
02.04.2023;03:00;03:15;9.993;3.199,5;628
02.04.2023;03:15;03:30;9.926,75;3.187,75;748,75
02.04.2023;03:30;03:45;9.918,5;3.267,75;664,5
02.04.2023;03:45;04:00;9.912;3.362,25;612
02.04.2023;04:00;04:15;9.959;3.593,25;623
02.04.2023;04:15;04:30;9.993,25;3.712,75;549,25
02.04.2023;04:30;04:45;10.004;3.816,75;502
02.04.2023;04:45;05:00;10.034,25;3.851;459
02.04.2023;05:00;05:15;10.021,25;3.908;456,25
02.04.2023;05:15;05:30;10.001,25;3.974,75;443,25
02.04.2023;05:30;05:45;10.004,75;4.023,5;454
02.04.2023;05:45;06:00;9.964,75;4.035,75;433,75
02.04.2023;06:00;06:15;9.933;4.033,5;279,75
02.04.2023;06:15;06:30;9.979,75;4.115,75;194,75
02.04.2023;06:30;06:45;9.989,5;4.157;138,25
02.04.2023;06:45;07:00;10.027,25;4.241,75;141,75
02.04.2023;07:00;07:15;10.098;4.315;136
02.04.2023;07:15;07:30;10.230;4.464,25;104,25
02.04.2023;07:30;07:45;10.279,75;4.534,75;93
02.04.2023;07:45;08:00;10.564,5;4.778,25;84
02.04.2023;08:00;08:15;10.765,25;4.863;81,5
02.04.2023;08:15;08:30;10.965,25;4.912,75;86
02.04.2023;08:30;08:45;11.109,25;4.905,25;82,5
02.04.2023;08:45;09:00;11.357,5;4.940;116,5
02.04.2023;09:00;09:15;11.588,25;4.935,25;135,25
02.04.2023;09:15;09:30;11.768,5;4.840,25;142,75
02.04.2023;09:30;09:45;11.887,5;4.675,25;165,5
02.04.2023;09:45;10:00;12.096,5;4.652,75;208,5
02.04.2023;10:00;10:15;12.289,75;4.642,5;233,5
02.04.2023;10:15;10:30;12.367,25;4.597,25;269,75
02.04.2023;10:30;10:45;12.469,25;4.507;389
02.04.2023;10:45;11:00;12.524,25;4.455,5;388,75
02.04.2023;11:00;11:15;12.656,5;4.548;329,75
02.04.2023;11:15;11:30;12.718;4.451,25;326,25
02.04.2023;11:30;11:45;12.824,25;4.343,75;402
02.04.2023;11:45;12:00;12.741,5;4.163,75;511,25
02.04.2023;12:00;12:15;12.798;4.158;591,25
02.04.2023;12:15;12:30;12.827;4.108;865,25
02.04.2023;12:30;12:45;12.772,25;3.952,5;1.120,25
02.04.2023;12:45;13:00;12.807,25;3.855;1.620,5
02.04.2023;13:00;13:15;12.667,5;3.630;1.233,5
02.04.2023;13:15;13:30;12.549,25;3.506,25;1.368
02.04.2023;13:30;13:45;12.537,75;3.441,25;1.552,75
02.04.2023;13:45;14:00;12.406,75;3.133,75;1.727,5
02.04.2023;14:00;14:15;12.272,75;3.016,5;1.764,25
02.04.2023;14:15;14:30;12.186,25;2.896,5;1.850
02.04.2023;14:30;14:45;12.159,5;2.885,75;1.889,25
02.04.2023;14:45;15:00;12.032,75;2.871,5;1.878,5
02.04.2023;15:00;15:15;12.038,5;3.023,5;1.833,25
02.04.2023;15:15;15:30;11.971;3.024,25;1.765,25
02.04.2023;15:30;15:45;11.938,75;3.029;1.651,5
02.04.2023;15:45;16:00;11.843,5;3.151,25;1.645,75
02.04.2023;16:00;16:15;11.895;3.437,75;1.829
02.04.2023;16:15;16:30;11.828;3.593,5;1.791
02.04.2023;16:30;16:45;11.881,5;3.904;1.631,75
02.04.2023;16:45;17:00;11.910,75;4.185,75;1.261,5
02.04.2023;17:00;17:15;12.027,5;4.608,75;1.450
02.04.2023;17:15;17:30;12.161,25;4.981,25;1.093,25
02.04.2023;17:30;17:45;12.238,25;5.292;812
02.04.2023;17:45;18:00;12.417,75;5.772,25;682,5
02.04.2023;18:00;18:15;12.616;6.269,25;378
02.04.2023;18:15;18:30;12.666,75;6.653;135,5
02.04.2023;18:30;18:45;12.768;7.082,75;20,25
02.04.2023;18:45;19:00;12.808;7.451;18,5
02.04.2023;19:00;19:15;12.942,5;7.834,75;18,5
02.04.2023;19:15;19:30;12.882,75;7.934,25;50
02.04.2023;19:30;19:45;12.976;8.129,75;55,75
02.04.2023;19:45;20:00;12.953;8.156;55,5
02.04.2023;20:00;20:15;13.070;8.321,5;66
02.04.2023;20:15;20:30;13.013,25;8.253,75;81,5
02.04.2023;20:30;20:45;12.871,5;8.118,75;74,75
02.04.2023;20:45;21:00;12.630;7.917,5;79,25
02.04.2023;21:00;21:15;12.655;7.940;63,5
02.04.2023;21:15;21:30;12.526,25;7.824,75;54
02.04.2023;21:30;21:45;12.436,75;7.790,5;59,5
02.04.2023;21:45;22:00;12.398;7.799,75;84,5
02.04.2023;22:00;22:15;12.462,5;7.924,5;76
02.04.2023;22:15;22:30;12.385,75;7.866,25;76
02.04.2023;22:30;22:45;12.250,5;7.723,25;75,25
02.04.2023;22:45;23:00;12.148;7.614;56,25
02.04.2023;23:00;23:15;11.936,75;7.458;40,75
02.04.2023;23:15;23:30;11.811,25;7.403,5;36,5
02.04.2023;23:30;23:45;11.726,75;7.408;86,25
02.04.2023;23:45;00:00;11.627,75;7.397;228
03.04.2023;00:00;00:15;11.418,75;7.265,75;48,25
03.04.2023;00:15;00:30;11.339,75;7.230,25;74,75
