Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
15.07.2020;14:15;14:30;15.645,5;11.179;64,25
15.07.2020;14:30;14:45;15.596,5;11.083,25;78,5
15.07.2020;14:45;15:00;15.585,5;11.086,5;127,25
15.07.2020;15:00;15:15;15.449,75;11.009,25;229,5
15.07.2020;15:15;15:30;15.382,5;11.013,5;232,75
15.07.2020;15:30;15:45;15.028;10.704,25;334,25
15.07.2020;15:45;16:00;15.134,5;10.846,5;306,25
15.07.2020;16:00;16:15;15.097,25;10.972;88
15.07.2020;16:15;16:30;15.026;11.046;74,75
15.07.2020;16:30;16:45;14.969;11.162,25;62,75
15.07.2020;16:45;17:00;14.972,25;11.320,25;59,75
15.07.2020;17:00;17:15;14.965,25;11.475;78,75
15.07.2020;17:15;17:30;15.023;11.716;66,5
15.07.2020;17:30;17:45;14.983,25;11.895,5;103
15.07.2020;17:45;18:00;15.015;12.104,25;36
15.07.2020;18:00;18:15;15.041,75;12.269,25;90,75
15.07.2020;18:15;18:30;15.013,5;12.436,5;90
15.07.2020;18:30;18:45;14.957;12.591,25;92,75
15.07.2020;18:45;19:00;14.966,25;12.842,75;114,75
15.07.2020;19:00;19:15;14.889,75;13.022,25;618,5
15.07.2020;19:15;19:30;14.735;13.099;620,25
15.07.2020;19:30;19:45;14.535;13.131;619,25
15.07.2020;19:45;20:00;14.397,25;13.250;628,25
15.07.2020;20:00;20:15;14.267,75;13.309,5;593,75
15.07.2020;20:15;20:30;14.070,75;13.291;596,5
15.07.2020;20:30;20:45;13.885,5;13.244;599,25
15.07.2020;20:45;21:00;13.766,5;13.249,75;599
15.07.2020;21:00;21:15;13.572,5;13.132,75;227,75
15.07.2020;21:15;21:30;13.446,5;13.017,5;212,25
15.07.2020;21:30;21:45;13.353,75;12.961,75;206
15.07.2020;21:45;22:00;13.273,5;12.897,25;188,5
15.07.2020;22:00;22:15;13.148,5;12.785,75;129
15.07.2020;22:15;22:30;12.953,5;12.585;106,25
15.07.2020;22:30;22:45;12.697,5;12.315;97,25
15.07.2020;22:45;23:00;12.463,75;12.076,75;77,75
15.07.2020;23:00;23:15;12.118;11.727;70,5
15.07.2020;23:15;23:30;11.902;11.505,25;59,5
15.07.2020;23:30;23:45;11.647,5;11.251,75;47,75
15.07.2020;23:45;00:00;11.456,25;11.058,25;58,25
16.07.2020;00:00;00:15;11.298,25;10.886,5;18,75
16.07.2020;00:15;00:30;11.183;10.768,25;49
16.07.2020;00:30;00:45;11.100,75;10.680;83,75
16.07.2020;00:45;01:00;11.096,25;10.669,75;331,75
16.07.2020;01:00;01:15;10.875,5;10.439,5;322,75
16.07.2020;01:15;01:30;10.783;10.350,75;335,25
16.07.2020;01:30;01:45;10.706,75;10.270;355,25
16.07.2020;01:45;02:00;10.664,5;10.218,75;418,5
16.07.2020;02:00;02:15;10.522;10.056,25;533,5
16.07.2020;02:15;02:30;10.489;10.012,25;579
16.07.2020;02:30;02:45;10.479,5;9.973;591,5
16.07.2020;02:45;03:00;10.454;9.971,75;697
16.07.2020;03:00;03:15;10.441,75;9.939,5;836,75
16.07.2020;03:15;03:30;10.461;9.944;885,25
16.07.2020;03:30;03:45;10.473;9.950,25;893
16.07.2020;03:45;04:00;10.459;9.917,5;889,75
16.07.2020;04:00;04:15;10.554;10.021,5;855
16.07.2020;04:15;04:30;10.654,5;10.101,25;690,75
16.07.2020;04:30;04:45;10.731,25;10.192,75;827,75
16.07.2020;04:45;05:00;10.813;10.285,5;768,25
16.07.2020;05:00;05:15;11.124,25;10.614;708,75
16.07.2020;05:15;05:30;11.279,75;10.762,5;676
16.07.2020;05:30;05:45;11.475,75;10.920,75;616,25
16.07.2020;05:45;06:00;11.683,75;11.091,5;308,75
16.07.2020;06:00;06:15;12.442;11.837;266,5
16.07.2020;06:15;06:30;12.885,5;12.234,25;73,75
16.07.2020;06:30;06:45;13.186,75;12.460;39,75
16.07.2020;06:45;07:00;13.529,25;12.718,75;29,5
16.07.2020;07:00;07:15;14.069;13.172;495,75
16.07.2020;07:15;07:30;14.358,5;13.377,75;489,25
16.07.2020;07:30;07:45;14.695,25;13.620,5;521,75
16.07.2020;07:45;08:00;14.929;13.755,75;526,25
16.07.2020;08:00;08:15;15.268,75;13.927,75;634,25
16.07.2020;08:15;08:30;15.455,75;13.954,5;631,75
16.07.2020;08:30;08:45;15.599,25;13.960,25;629,75
16.07.2020;08:45;09:00;15.500,25;13.677,5;630
16.07.2020;09:00;09:15;15.633,25;13.647;150,75
16.07.2020;09:15;09:30;15.708,5;13.548,75;143,25
16.07.2020;09:30;09:45;15.842,75;13.548;144
16.07.2020;09:45;10:00;15.888,75;13.377;145
16.07.2020;10:00;10:15;15.928,25;13.294,25;280,25
16.07.2020;10:15;10:30;15.947,5;13.165,75;278,75
16.07.2020;10:30;10:45;16.072;13.156;273,25
16.07.2020;10:45;11:00;16.138,5;13.105;275,25
16.07.2020;11:00;11:15;16.275;13.172,75;77,75
16.07.2020;11:15;11:30;16.394;13.182;87,75
16.07.2020;11:30;11:45;16.496,5;13.227,25;88,5
16.07.2020;11:45;12:00;16.516,25;13.170,75;81,25
16.07.2020;12:00;12:15;16.212,5;12.749;52
16.07.2020;12:15;12:30;16.238;12.733,5;50,5
16.07.2020;12:30;12:45;16.225,75;12.640;124,25
16.07.2020;12:45;13:00;16.257;12.644,75;147,25
16.07.2020;13:00;13:15;16.202,5;12.501,75;99
16.07.2020;13:15;13:30;16.109,75;12.369,5;131,25
16.07.2020;13:30;13:45;15.986,5;12.257,25;99
16.07.2020;13:45;14:00;15.855,5;12.094,75;57,25
16.07.2020;14:00;14:15;15.706;11.997,5;157,25
16.07.2020;14:15;14:30;15.677;11.966,75;182
16.07.2020;14:30;14:45;15.613;11.901,25;147,25
16.07.2020;14:45;15:00;15.586;11.955,25;159,75
16.07.2020;15:00;15:15;15.548,25;11.964,5;178
16.07.2020;15:15;15:30;15.458,75;11.927;220
16.07.2020;15:30;15:45;15.381;11.954,25;166,75
16.07.2020;15:45;16:00;15.255,5;11.961,25;198,25
16.07.2020;16:00;16:15;15.210,75;12.021;196,25
16.07.2020;16:15;16:30;15.171,75;12.066;180
16.07.2020;16:30;16:45;15.133;12.106,75;145,75
16.07.2020;16:45;17:00;15.068,5;12.158;320,75
16.07.2020;17:00;17:15;15.176;12.367;268,5
16.07.2020;17:15;17:30;15.188,25;12.580,25;201,75
16.07.2020;17:30;17:45;15.115,75;12.608,5;216,25
16.07.2020;17:45;18:00;15.154,75;12.813;168
16.07.2020;18:00;18:15;15.059,5;12.908,5;620,75
16.07.2020;18:15;18:30;14.991,25;13.031;601,75
16.07.2020;18:30;18:45;14.978;13.180,75;573,5
16.07.2020;18:45;19:00;14.901,75;13.293,5;563,25
16.07.2020;19:00;19:15;14.803,75;13.359,25;444,75
16.07.2020;19:15;19:30;14.687;13.412,25;423,75
16.07.2020;19:30;19:45;14.605,5;13.468;510
16.07.2020;19:45;20:00;14.473,25;13.429;474,25
16.07.2020;20:00;20:15;14.248,75;13.298;82,5
16.07.2020;20:15;20:30;14.001,25;13.165,5;45,75
16.07.2020;20:30;20:45;13.833,75;13.099;69,25
16.07.2020;20:45;21:00;13.692,25;13.028,5;97,25
16.07.2020;21:00;21:15;13.514;12.885,5;67,5
16.07.2020;21:15;21:30;13.350,25;12.742;54
16.07.2020;21:30;21:45;13.247,5;12.675,75;70,5
16.07.2020;21:45;22:00;13.173,5;12.615;104,75
16.07.2020;22:00;22:15;13.073;12.504,75;36
16.07.2020;22:15;22:30;12.810,25;12.247,5;28,75
16.07.2020;22:30;22:45;12.515,75;11.970,25;29,75
16.07.2020;22:45;23:00;12.309,25;11.768;45,5
16.07.2020;23:00;23:15;11.989,75;11.444,75;13,75
16.07.2020;23:15;23:30;11.779;11.222,75;81
16.07.2020;23:30;23:45;11.583;11.030;101
16.07.2020;23:45;00:00;11.432,5;10.870,5;110,25
17.07.2020;00:00;00:15;11.144,25;10.595,75;256,5
17.07.2020;00:15;00:30;11.042,25;10.490;341,5
17.07.2020;00:30;00:45;10.902;10.342,25;425,25
17.07.2020;00:45;01:00;10.857,5;10.301,75;574
17.07.2020;01:00;01:15;10.659,25;10.091,5;579,25
17.07.2020;01:15;01:30;10.560;9.987,75;623
17.07.2020;01:30;01:45;10.488,5;9.906,75;631,75
17.07.2020;01:45;02:00;10.393,75;9.803;765,25
17.07.2020;02:00;02:15;10.300;9.699;840,5
17.07.2020;02:15;02:30;10.255,25;9.633,5;840
17.07.2020;02:30;02:45;10.269,5;9.644,75;811,5
17.07.2020;02:45;03:00;10.223;9.575,5;831,5
17.07.2020;03:00;03:15;10.240,5;9.606,75;852,5
17.07.2020;03:15;03:30;10.317;9.673,25;872,75
17.07.2020;03:30;03:45;10.330,5;9.708;869
17.07.2020;03:45;04:00;10.322,75;9.704,75;863,75
17.07.2020;04:00;04:15;10.414,5;9.787,5;860,25
17.07.2020;04:15;04:30;10.440,25;9.798,25;839,5
17.07.2020;04:30;04:45;10.549,25;9.895;816,75
17.07.2020;04:45;05:00;10.662,5;9.998,5;761,25
17.07.2020;05:00;05:15;11.008,5;10.365,75;572
17.07.2020;05:15;05:30;11.143;10.487,5;468,25
17.07.2020;05:30;05:45;11.329;10.645,75;404,25
17.07.2020;05:45;06:00;11.495,25;10.763,25;114
17.07.2020;06:00;06:15;12.172,25;11.378,25;121,75
17.07.2020;06:15;06:30;12.522,5;11.606,75;40,5
17.07.2020;06:30;06:45;12.860,5;11.825;58
17.07.2020;06:45;07:00;13.195,5;12.011,75;82,25
17.07.2020;07:00;07:15;13.697,25;12.348,5;731
17.07.2020;07:15;07:30;14.027,75;12.513,5;730,75
17.07.2020;07:30;07:45;14.269,75;12.614,75;720,25
17.07.2020;07:45;08:00;14.529,5;12.687,25;687,75
17.07.2020;08:00;08:15;14.826,75;12.726,25;582,25
17.07.2020;08:15;08:30;14.948,75;12.573,25;552,25
17.07.2020;08:30;08:45;15.080;12.409,25;562,5
17.07.2020;08:45;09:00;15.117;12.110;562,75
17.07.2020;09:00;09:15;15.100,25;11.743;522,25
17.07.2020;09:15;09:30;15.216;11.490,5;519,75
17.07.2020;09:30;09:45;15.289;11.228,5;591
17.07.2020;09:45;10:00;15.342,75;10.921,25;680,25
17.07.2020;10:00;10:15;15.398,75;10.685;329
17.07.2020;10:15;10:30;15.474,5;10.486;313,25
17.07.2020;10:30;10:45;15.565,5;10.375,75;321
17.07.2020;10:45;11:00;15.638,5;10.270;385,75
17.07.2020;11:00;11:15;15.761,25;10.293;86,75
17.07.2020;11:15;11:30;15.874,5;10.300,75;79,25
17.07.2020;11:30;11:45;15.940,75;10.351;65,5
17.07.2020;11:45;12:00;15.968,75;10.355,25;49,75
17.07.2020;12:00;12:15;15.882,25;10.183;50,75
17.07.2020;12:15;12:30;15.828;10.116;51,25
17.07.2020;12:30;12:45;15.643,25;9.920;77,5
17.07.2020;12:45;13:00;15.507,25;9.823,25;22
17.07.2020;13:00;13:15;15.365,75;9.648,5;12,75
17.07.2020;13:15;13:30;15.192,75;9.493,5;14,75
17.07.2020;13:30;13:45;15.093,25;9.389,75;8,75
17.07.2020;13:45;14:00;14.944;9.287,75;6
17.07.2020;14:00;14:15;14.830,5;9.258,5;103,5
17.07.2020;14:15;14:30;14.725,75;9.225,75;89,5
17.07.2020;14:30;14:45;14.656;9.217,75;44
17.07.2020;14:45;15:00;14.570,5;9.291,5;38,25
17.07.2020;15:00;15:15;14.549;9.364,75;55
17.07.2020;15:15;15:30;14.509,5;9.462;112
17.07.2020;15:30;15:45;14.393;9.565,25;107,5
17.07.2020;15:45;16:00;14.225;9.540,25;107,5
17.07.2020;16:00;16:15;14.204;9.702,75;230,5
17.07.2020;16:15;16:30;14.148;9.868;49,5
17.07.2020;16:30;16:45;14.072,25;9.998,5;11,5
17.07.2020;16:45;17:00;14.100,5;10.156,75;13,5
17.07.2020;17:00;17:15;14.115,5;10.440,75;141
17.07.2020;17:15;17:30;14.158;10.718,25;34,25
17.07.2020;17:30;17:45;14.175;10.980,5;33
17.07.2020;17:45;18:00;14.161,75;11.223,5;34,5
17.07.2020;18:00;18:15;14.120,25;11.457,5;118
17.07.2020;18:15;18:30;14.059;11.666,5;37,25
17.07.2020;18:30;18:45;14.086,25;11.972,75;167,5
17.07.2020;18:45;19:00;14.054,5;12.215,5;108
17.07.2020;19:00;19:15;13.940;12.377,25;452
17.07.2020;19:15;19:30;13.750;12.436;491,75
17.07.2020;19:30;19:45;13.670,5;12.583,25;463,5
17.07.2020;19:45;20:00;13.529,25;12.646;465
17.07.2020;20:00;20:15;13.331,5;12.629,5;568,25
17.07.2020;20:15;20:30;13.169,5;12.630;569
17.07.2020;20:30;20:45;13.048,25;12.642,25;569,5
17.07.2020;20:45;21:00;12.859,75;12.552;544
17.07.2020;21:00;21:15;12.716,25;12.461,25;32,25
17.07.2020;21:15;21:30;12.588,5;12.351;30
17.07.2020;21:30;21:45;12.493;12.269;23,5
17.07.2020;21:45;22:00;12.389,5;12.163;18
17.07.2020;22:00;22:15;12.267,25;12.028;27,75
17.07.2020;22:15;22:30;12.145,75;11.897,25;17
17.07.2020;22:30;22:45;11.923,5;11.679,75;28
17.07.2020;22:45;23:00;11.669;11.424;33,5
17.07.2020;23:00;23:15;11.381;11.152,5;71,25
17.07.2020;23:15;23:30;11.155,25;10.916,25;48,75
17.07.2020;23:30;23:45;10.988,25;10.748;62,75
17.07.2020;23:45;00:00;10.725,75;10.494;150,25
18.07.2020;00:00;00:15;10.530;10.306;126,25
18.07.2020;00:15;00:30;10.326;10.116,25;129,75
18.07.2020;00:30;00:45;10.133,25;9.921;110,5
18.07.2020;00:45;01:00;10.100,5;9.884,75;103
18.07.2020;01:00;01:15;9.912,75;9.696,25;64,75
18.07.2020;01:15;01:30;9.823,75;9.607,5;71,75
18.07.2020;01:30;01:45;9.692;9.483,75;86,5
18.07.2020;01:45;02:00;9.557,25;9.333,75;97,5
18.07.2020;02:00;02:15;9.502,5;9.273;221,5
18.07.2020;02:15;02:30;9.450,25;9.212,75;289
18.07.2020;02:30;02:45;9.393,25;9.155,5;242
18.07.2020;02:45;03:00;9.427;9.192;240,5
18.07.2020;03:00;03:15;9.343,25;9.112;470,5
18.07.2020;03:15;03:30;9.317,25;9.082,75;371,75
18.07.2020;03:30;03:45;9.361,25;9.123;342,75
18.07.2020;03:45;04:00;9.283,5;9.037,75;374,25
18.07.2020;04:00;04:15;9.231,25;8.981,25;393
18.07.2020;04:15;04:30;9.260,25;8.995,25;378,75
18.07.2020;04:30;04:45;9.311,75;9.043,75;364
18.07.2020;04:45;05:00;9.266;8.992;260,5
18.07.2020;05:00;05:15;9.321,5;9.047,5;245,75
18.07.2020;05:15;05:30;9.258,75;8.973,5;259,75
18.07.2020;05:30;05:45;9.246;8.928;280,75
18.07.2020;05:45;06:00;9.313;8.951;283,5
18.07.2020;06:00;06:15;9.515,5;9.053,5;144,5
18.07.2020;06:15;06:30;9.644,25;9.038,75;117,25
18.07.2020;06:30;06:45;9.785,5;8.999,75;114
18.07.2020;06:45;07:00;9.885,75;8.870;114
18.07.2020;07:00;07:15;10.157;8.880,25;113,25
18.07.2020;07:15;07:30;10.375;8.794,5;101
18.07.2020;07:30;07:45;10.656;8.731,75;106,25
18.07.2020;07:45;08:00;10.924,25;8.626;178,5
18.07.2020;08:00;08:15;11.209,5;8.513;99,75
18.07.2020;08:15;08:30;11.465;8.347;244,25
18.07.2020;08:30;08:45;11.722,75;8.137,5;269,25
18.07.2020;08:45;09:00;11.874,75;7.842,5;374,75
18.07.2020;09:00;09:15;12.097;7.619,25;226,5
18.07.2020;09:15;09:30;12.233,75;7.337,25;189,25
18.07.2020;09:30;09:45;12.440,75;7.148;229,75
18.07.2020;09:45;10:00;12.534,5;6.861,5;367
18.07.2020;10:00;10:15;12.710,25;6.780;304
18.07.2020;10:15;10:30;12.733;6.586,5;259
18.07.2020;10:30;10:45;12.754;6.405,25;241,25
18.07.2020;10:45;11:00;12.832,5;6.357,75;234,5
18.07.2020;11:00;11:15;12.916,25;6.371,75;276,75
18.07.2020;11:15;11:30;13.026;6.433;237,25
18.07.2020;11:30;11:45;13.103,5;6.440,5;245
18.07.2020;11:45;12:00;13.105,25;6.428,5;304,75
18.07.2020;12:00;12:15;13.071,75;6.388,75;280
18.07.2020;12:15;12:30;13.030,25;6.389,5;326
18.07.2020;12:30;12:45;12.980,5;6.327,75;349,25
18.07.2020;12:45;13:00;12.905,5;6.302,75;461,25
18.07.2020;13:00;13:15;12.785,75;6.241,25;586,5
18.07.2020;13:15;13:30;12.660,25;6.180,25;631
18.07.2020;13:30;13:45;12.519;6.204,25;601,75
18.07.2020;13:45;14:00;12.358,75;6.138,5;624,75
18.07.2020;14:00;14:15;12.264,5;6.137,75;630
18.07.2020;14:15;14:30;12.179;6.174;674
18.07.2020;14:30;14:45;12.057,5;6.107,5;666
18.07.2020;14:45;15:00;12.065,75;6.300,25;642,5
18.07.2020;15:00;15:15;11.955,25;6.322,5;632,25
18.07.2020;15:15;15:30;11.991,75;6.509,25;592,75
18.07.2020;15:30;15:45;11.934,75;6.593,75;565,25
18.07.2020;15:45;16:00;11.873,25;6.765,25;506,5
18.07.2020;16:00;16:15;11.810,5;6.884,5;489
18.07.2020;16:15;16:30;11.760;7.106,75;422,25
18.07.2020;16:30;16:45;11.765;7.379,25;285,25
18.07.2020;16:45;17:00;11.790,5;7.633,75;142,75
18.07.2020;17:00;17:15;11.772,5;7.892,75;216,25
18.07.2020;17:15;17:30;11.775;8.164,25;109
18.07.2020;17:30;17:45;11.842,5;8.531,5;59,5
18.07.2020;17:45;18:00;11.837,25;8.836,75;26,25
18.07.2020;18:00;18:15;11.854,5;9.178,75;64
18.07.2020;18:15;18:30;11.809,25;9.436;82,25
18.07.2020;18:30;18:45;11.834,5;9.746,75;97
18.07.2020;18:45;19:00;11.756;9.952,25;123,5
18.07.2020;19:00;19:15;11.735;10.221;308
18.07.2020;19:15;19:30;11.592,5;10.342,5;307,5
18.07.2020;19:30;19:45;11.538,5;10.530,5;309,25
18.07.2020;19:45;20:00;11.463,25;10.661;331,25
18.07.2020;20:00;20:15;11.361;10.727,75;312,25
18.07.2020;20:15;20:30;11.146,75;10.663;302,75
18.07.2020;20:30;20:45;11.022,5;10.665,75;301,75
18.07.2020;20:45;21:00;10.934,25;10.681,25;312
18.07.2020;21:00;21:15;10.850;10.645;586
18.07.2020;21:15;21:30;10.786,75;10.597,75;594
18.07.2020;21:30;21:45;10.777;10.593,25;622,75
18.07.2020;21:45;22:00;10.827,5;10.634,5;570,5
18.07.2020;22:00;22:15;10.855,75;10.646,5;547,25
18.07.2020;22:15;22:30;10.703,25;10.478,25;512
18.07.2020;22:30;22:45;10.527,25;10.286;508,75
18.07.2020;22:45;23:00;10.347,5;10.083,75;433,25
18.07.2020;23:00;23:15;10.167,75;9.877,5;72,5
18.07.2020;23:15;23:30;9.992;9.675,75;61,75
18.07.2020;23:30;23:45;9.807,75;9.455;48
18.07.2020;23:45;00:00;9.615,25;9.226,25;105,5
19.07.2020;00:00;00:15;9.393,5;8.986,5;62,75
19.07.2020;00:15;00:30;9.286;8.855,25;74,25
19.07.2020;00:30;00:45;9.228;8.764,5;96
19.07.2020;00:45;01:00;9.058;8.585,75;124,5
19.07.2020;01:00;01:15;8.988,5;8.507;96,5
19.07.2020;01:15;01:30;8.861,75;8.380;233,5
19.07.2020;01:30;01:45;8.784,75;8.280,25;317,5
19.07.2020;01:45;02:00;8.719,75;8.194;355,25
19.07.2020;02:00;02:15;8.629;8.083,75;164,5
19.07.2020;02:15;02:30;8.594,75;8.048,25;142,75
19.07.2020;02:30;02:45;8.539,5;7.988,25;146,25
19.07.2020;02:45;03:00;8.486,5;7.933,75;123
19.07.2020;03:00;03:15;8.494;7.951;140,25
19.07.2020;03:15;03:30;8.443,5;7.907;156
19.07.2020;03:30;03:45;8.396,5;7.876,75;164,75
19.07.2020;03:45;04:00;8.393,5;7.878,5;169
19.07.2020;04:00;04:15;8.387,25;7.879,25;170
19.07.2020;04:15;04:30;8.397,25;7.896,25;129,5
19.07.2020;04:30;04:45;8.376;7.889,25;136
19.07.2020;04:45;05:00;8.381,25;7.899,5;146,25
19.07.2020;05:00;05:15;8.432,5;7.944,5;190,5
19.07.2020;05:15;05:30;8.320,25;7.806,5;214
19.07.2020;05:30;05:45;8.393,5;7.815,75;425,75
19.07.2020;05:45;06:00;8.401,75;7.765,5;421,25
19.07.2020;06:00;06:15;8.498;7.779,5;414,25
19.07.2020;06:15;06:30;8.580,5;7.727,5;451
19.07.2020;06:30;06:45;8.629,25;7.606,75;434
19.07.2020;06:45;07:00;8.779,75;7.552,25;462
19.07.2020;07:00;07:15;8.948,75;7.502,25;427,75
19.07.2020;07:15;07:30;9.110,75;7.406,75;451,5
19.07.2020;07:30;07:45;9.327,5;7.317,25;443,75
19.07.2020;07:45;08:00;9.511,25;7.184;492
19.07.2020;08:00;08:15;9.784,5;7.104,25;454,25
19.07.2020;08:15;08:30;10.042,25;6.993;487
19.07.2020;08:30;08:45;10.150,75;6.742;324,5
19.07.2020;08:45;09:00;10.374,5;6.595;392,25
19.07.2020;09:00;09:15;10.618,5;6.459;235
19.07.2020;09:15;09:30;10.752,25;6.203,25;282,75
19.07.2020;09:30;09:45;10.913,5;5.979,75;299,25
19.07.2020;09:45;10:00;11.018,75;5.727;414
19.07.2020;10:00;10:15;11.248,75;5.647;300,75
19.07.2020;10:15;10:30;11.307;5.421;382,5
19.07.2020;10:30;10:45;11.439,5;5.243,25;431,75
19.07.2020;10:45;11:00;11.549,25;5.108;576
19.07.2020;11:00;11:15;11.694,5;5.057,75;579,75
19.07.2020;11:15;11:30;11.851,5;5.037,5;599
19.07.2020;11:30;11:45;11.895,5;4.950,5;623,25
19.07.2020;11:45;12:00;11.955,5;4.938,5;613
19.07.2020;12:00;12:15;11.906;4.849;647,25
19.07.2020;12:15;12:30;11.802,5;4.671,5;704,25
19.07.2020;12:30;12:45;11.751,5;4.622;792
19.07.2020;12:45;13:00;11.677,5;4.542,25;962,5
19.07.2020;13:00;13:15;11.603;4.523,5;932
19.07.2020;13:15;13:30;11.474;4.474,75;978,75
19.07.2020;13:30;13:45;11.385,75;4.398,75;991,5
19.07.2020;13:45;14:00;11.348,5;4.393,25;1.000,75
19.07.2020;14:00;14:15;11.221;4.251,25;978,25
19.07.2020;14:15;14:30;11.210,25;4.325,5;984,5
19.07.2020;14:30;14:45;11.170,25;4.419,25;986,25
19.07.2020;14:45;15:00;11.126;4.557;977,75
19.07.2020;15:00;15:15;11.038,75;4.718;929,75
19.07.2020;15:15;15:30;10.937,25;4.851;888,25
19.07.2020;15:30;15:45;10.858,25;4.931,25;819
19.07.2020;15:45;16:00;10.785,5;5.040,25;702
19.07.2020;16:00;16:15;10.789,5;5.252,5;686,75
19.07.2020;16:15;16:30;10.811,5;5.459,75;591,75
19.07.2020;16:30;16:45;10.739,25;5.589;372,75
19.07.2020;16:45;17:00;10.784,25;5.849;332,5
19.07.2020;17:00;17:15;10.868,75;6.120,5;453,25
19.07.2020;17:15;17:30;10.927,75;6.426,5;363,5
19.07.2020;17:30;17:45;11.053;6.820,25;399,5
19.07.2020;17:45;18:00;11.115,75;7.204;304
19.07.2020;18:00;18:15;11.272,5;7.678,25;356,25
19.07.2020;18:15;18:30;11.251,5;7.993;128,75
19.07.2020;18:30;18:45;11.308,5;8.307,25;85
19.07.2020;18:45;19:00;11.287,25;8.528;157,5
19.07.2020;19:00;19:15;11.404,75;8.777,5;414
19.07.2020;19:15;19:30;11.392,5;8.971;516,25
19.07.2020;19:30;19:45;11.359,5;9.126,25;504,75
19.07.2020;19:45;20:00;11.339,5;9.344,25;603,25
19.07.2020;20:00;20:15;11.373;9.572,25;604,25
19.07.2020;20:15;20:30;11.252,75;9.613,5;602,75
19.07.2020;20:30;20:45;11.126,25;9.665,75;603,5
19.07.2020;20:45;21:00;11.059,25;9.709,5;613,75
19.07.2020;21:00;21:15;11.009;9.699,5;612,75
19.07.2020;21:15;21:30;10.956,75;9.674,25;600
19.07.2020;21:30;21:45;10.969,5;9.704,75;597,75
19.07.2020;21:45;22:00;11.033,75;9.759,25;597,5
19.07.2020;22:00;22:15;11.108,75;9.844;230,75
19.07.2020;22:15;22:30;11.019,5;9.763;183,25
19.07.2020;22:30;22:45;10.838;9.592,25;114,25
19.07.2020;22:45;23:00;10.669,75;9.420,25;25,5
19.07.2020;23:00;23:15;10.501;9.274;74
19.07.2020;23:15;23:30;10.341,5;9.135;47,25
19.07.2020;23:30;23:45;10.134,5;8.972,5;40,75
19.07.2020;23:45;00:00;9.943,25;8.789;143,75
20.07.2020;00:00;00:15;9.818;8.678,25;23,5
20.07.2020;00:15;00:30;9.692,5;8.556;32,25
20.07.2020;00:30;00:45;9.593;8.452;34,5
20.07.2020;00:45;01:00;9.539,25;8.382;105,25
20.07.2020;01:00;01:15;9.433;8.301,75;239,75
20.07.2020;01:15;01:30;9.368,75;8.255,5;330
20.07.2020;01:30;01:45;9.262,5;8.176,25;324,75
20.07.2020;01:45;02:00;9.207;8.104;247,25
20.07.2020;02:00;02:15;9.169,75;8.079,25;253,5
20.07.2020;02:15;02:30;9.168,75;8.060,5;265,5
20.07.2020;02:30;02:45;9.141;8.033,25;281
20.07.2020;02:45;03:00;9.128,5;8.047,25;316
20.07.2020;03:00;03:15;9.244;8.188,75;475
20.07.2020;03:15;03:30;9.286;8.268;630
20.07.2020;03:30;03:45;9.331,75;8.330,5;595,5
20.07.2020;03:45;04:00;9.359,25;8.399,25;540,5
20.07.2020;04:00;04:15;9.449,75;8.515,5;662,5
20.07.2020;04:15;04:30;9.561,25;8.599,75;660,75
20.07.2020;04:30;04:45;9.695,25;8.733;661,25
20.07.2020;04:45;05:00;9.846;8.872,5;676,25
20.07.2020;05:00;05:15;10.131,5;9.129,75;494,75
20.07.2020;05:15;05:30;10.240,25;9.211,5;544,25
20.07.2020;05:30;05:45;10.431;9.299,75;369,5
20.07.2020;05:45;06:00;10.758,25;9.520,5;213,75
20.07.2020;06:00;06:15;11.578,75;10.214;246,75
20.07.2020;06:15;06:30;12.058,75;10.530,25;122,5
20.07.2020;06:30;06:45;12.380;10.680,25;38
20.07.2020;06:45;07:00;12.758,75;10.855,75;54,75
20.07.2020;07:00;07:15;13.266,5;11.160,75;224,75
20.07.2020;07:15;07:30;13.602,75;11.244,25;237,5
20.07.2020;07:30;07:45;13.901,25;11.233,75;264,75
20.07.2020;07:45;08:00;14.118,75;11.163,25;274,75
20.07.2020;08:00;08:15;14.416,5;11.138,5;314
20.07.2020;08:15;08:30;14.615,75;10.990,75;319,25
20.07.2020;08:30;08:45;14.809,5;10.863;316,25
20.07.2020;08:45;09:00;14.948,25;10.630,25;315,75
20.07.2020;09:00;09:15;14.935,25;10.247,75;291
20.07.2020;09:15;09:30;15.061,5;10.049,75;267,75
20.07.2020;09:30;09:45;15.196,5;9.846,5;260,25
20.07.2020;09:45;10:00;15.310,5;9.622,25;262,5
20.07.2020;10:00;10:15;15.401,25;9.429;72
20.07.2020;10:15;10:30;15.518,5;9.244,5;25
20.07.2020;10:30;10:45;15.720,75;9.137,5;27,25
20.07.2020;10:45;11:00;15.868,5;9.021,5;29
20.07.2020;11:00;11:15;15.832,25;8.779,25;65,25
20.07.2020;11:15;11:30;15.976,25;8.822;64,75
20.07.2020;11:30;11:45;16.063,5;8.702;64,75
20.07.2020;11:45;12:00;16.047;8.528,25;45,25
20.07.2020;12:00;12:15;15.965;8.396;74
20.07.2020;12:15;12:30;15.944,75;8.236;75,75
20.07.2020;12:30;12:45;15.892,75;8.060,75;82
