Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
01.01.2022;10:00;10:15;10.896;5.338,25;366,75
01.01.2022;10:15;10:30;11.034,75;5.463,75;385,5
01.01.2022;10:30;10:45;11.154,25;5.516,25;309,75
01.01.2022;10:45;11:00;11.297,5;5.643,75;283
01.01.2022;11:00;11:15;11.470,75;5.857,5;379,25
01.01.2022;11:15;11:30;11.653;5.938,5;419
01.01.2022;11:30;11:45;11.804;6.040;419,25
01.01.2022;11:45;12:00;11.804,5;6.092,5;303
01.01.2022;12:00;12:15;11.822,25;6.052,25;168,75
01.01.2022;12:15;12:30;11.835;6.000;156,25
01.01.2022;12:30;12:45;11.932;6.149;202
01.01.2022;12:45;13:00;11.725,5;6.035,25;181,5
01.01.2022;13:00;13:15;11.639,5;6.100,5;185
01.01.2022;13:15;13:30;11.562,25;6.164,5;297
01.01.2022;13:30;13:45;11.595,25;6.366;295
01.01.2022;13:45;14:00;11.594,75;6.518,75;263,25
01.01.2022;14:00;14:15;11.478,25;6.524,5;226,75
01.01.2022;14:15;14:30;11.422;6.652;153,5
01.01.2022;14:30;14:45;11.414;6.793;179,75
01.01.2022;14:45;15:00;11.415;6.937,75;202
01.01.2022;15:00;15:15;11.432,25;7.084,5;220,75
01.01.2022;15:15;15:30;11.381,75;7.209;164,5
01.01.2022;15:30;15:45;11.391,75;7.333;46,75
01.01.2022;15:45;16:00;11.457,25;7.421,5;43,5
01.01.2022;16:00;16:15;11.636;7.561,5;42,75
01.01.2022;16:15;16:30;11.800,25;7.662,25;42,5
01.01.2022;16:30;16:45;12.064,25;7.831,5;12
01.01.2022;16:45;17:00;12.363,5;7.995;3
01.01.2022;17:00;17:15;12.664,75;8.142,25;2,75
01.01.2022;17:15;17:30;12.790;8.140,5;2,75
01.01.2022;17:30;17:45;12.947;8.157,5;2
01.01.2022;17:45;18:00;13.003,25;8.092,25;2
01.01.2022;18:00;18:15;13.074,5;8.020,75;2
01.01.2022;18:15;18:30;13.120;7.954,25;2
01.01.2022;18:30;18:45;13.068,5;7.795,25;2
01.01.2022;18:45;19:00;13.024,75;7.569,25;2
01.01.2022;19:00;19:15;12.960,25;7.337,75;4,25
01.01.2022;19:15;19:30;12.893,25;7.197,5;23,75
01.01.2022;19:30;19:45;12.808,25;7.016,25;24
01.01.2022;19:45;20:00;12.659,5;6.775,25;24
01.01.2022;20:00;20:15;12.569;6.564,25;23,75
01.01.2022;20:15;20:30;12.423,75;6.396,5;26,75
01.01.2022;20:30;20:45;12.289,75;6.232;26,75
01.01.2022;20:45;21:00;12.183,5;6.087,25;38,5
01.01.2022;21:00;21:15;12.113,25;6.008,25;14,5
01.01.2022;21:15;21:30;11.985,75;5.800;13
01.01.2022;21:30;21:45;11.984;5.748,5;64
01.01.2022;21:45;22:00;11.926,25;5.619,25;82,75
01.01.2022;22:00;22:15;12.012,75;5.803,25;128,5
01.01.2022;22:15;22:30;11.938;5.624;134,75
01.01.2022;22:30;22:45;11.815,5;5.453,75;132,5
01.01.2022;22:45;23:00;11.671;5.295,5;119,25
01.01.2022;23:00;23:15;11.457,25;5.079,75;18,5
01.01.2022;23:15;23:30;11.306;4.862;81,5
01.01.2022;23:30;23:45;11.156,25;4.709,5;146,25
01.01.2022;23:45;00:00;10.912,5;4.453,5;345,25
02.01.2022;00:00;00:15;10.716,75;4.181,25;650,25
02.01.2022;00:15;00:30;10.671,5;4.143,25;1.036,25
02.01.2022;00:30;00:45;10.712,5;4.271,75;1.099
02.01.2022;00:45;01:00;10.573,5;4.262,5;1.036,25
02.01.2022;01:00;01:15;10.562;4.189,25;1.060,5
02.01.2022;01:15;01:30;10.373,25;3.892,5;1.183,75
02.01.2022;01:30;01:45;10.273,5;3.693,5;1.256,75
02.01.2022;01:45;02:00;10.304,5;4.152;1.127,25
02.01.2022;02:00;02:15;10.279,5;4.149;1.060,25
02.01.2022;02:15;02:30;10.203,75;3.944,75;1.156,5
02.01.2022;02:30;02:45;10.178,75;4.001,75;1.145,5
02.01.2022;02:45;03:00;10.133,5;3.961,5;1.155,75
02.01.2022;03:00;03:15;10.113,75;3.952,25;1.059,25
02.01.2022;03:15;03:30;10.120;3.820,25;1.049,25
02.01.2022;03:30;03:45;10.149;3.808;1.083,25
02.01.2022;03:45;04:00;10.183,75;3.893;1.123,75
02.01.2022;04:00;04:15;10.235,5;4.237;1.125
02.01.2022;04:15;04:30;10.126,25;4.148,25;1.129,25
02.01.2022;04:30;04:45;10.184,5;4.138;1.146,25
02.01.2022;04:45;05:00;10.196,25;4.226,5;1.108,5
02.01.2022;05:00;05:15;10.244;4.074;1.108
02.01.2022;05:15;05:30;10.160;3.956,25;1.096
02.01.2022;05:30;05:45;10.184,25;4.101,25;1.019,25
02.01.2022;05:45;06:00;10.187,25;4.323,75;990
02.01.2022;06:00;06:15;10.081,75;3.907,75;756,75
02.01.2022;06:15;06:30;10.055,25;3.947,25;629
02.01.2022;06:30;06:45;10.089,5;3.777,5;523,25
02.01.2022;06:45;07:00;10.179,25;3.954,75;512,25
02.01.2022;07:00;07:15;10.325;4.092;484,75
02.01.2022;07:15;07:30;10.473,75;4.061,75;464,5
02.01.2022;07:30;07:45;10.640,25;4.101,25;420
02.01.2022;07:45;08:00;10.815,25;4.132,25;383,25
02.01.2022;08:00;08:15;11.049,5;4.103;493,25
02.01.2022;08:15;08:30;11.243,75;4.145;385,25
02.01.2022;08:30;08:45;11.468,25;4.350,25;251,75
02.01.2022;08:45;09:00;11.656,75;4.411;270,75
02.01.2022;09:00;09:15;11.931,75;4.547,5;362,5
02.01.2022;09:15;09:30;12.054;4.400,25;305,5
02.01.2022;09:30;09:45;12.120,5;4.386,5;231
02.01.2022;09:45;10:00;12.237,75;4.338;232,75
02.01.2022;10:00;10:15;12.461,25;4.113;210,75
02.01.2022;10:15;10:30;12.507,25;3.922,25;205,75
02.01.2022;10:30;10:45;12.727;4.092,5;197,25
02.01.2022;10:45;11:00;12.888,5;3.964,75;285,25
02.01.2022;11:00;11:15;13.135,25;3.912;120,5
02.01.2022;11:15;11:30;13.413;4.028,5;143,75
02.01.2022;11:30;11:45;13.536,5;3.944,75;187,5
02.01.2022;11:45;12:00;13.561;3.764,75;292,5
02.01.2022;12:00;12:15;13.690;3.621;155,75
02.01.2022;12:15;12:30;13.661,75;3.527;160,25
02.01.2022;12:30;12:45;13.631;3.533,5;245,75
02.01.2022;12:45;13:00;13.555,75;3.355;311,75
02.01.2022;13:00;13:15;13.425,5;3.398,5;246,75
02.01.2022;13:15;13:30;13.333,25;3.198;381,75
02.01.2022;13:30;13:45;13.261,75;3.081,25;436,75
02.01.2022;13:45;14:00;13.322,25;3.230,5;461,5
02.01.2022;14:00;14:15;13.256,5;3.118,25;387
02.01.2022;14:15;14:30;13.193,75;3.004,5;393,25
02.01.2022;14:30;14:45;13.130,75;3.025,75;413,25
02.01.2022;14:45;15:00;13.128;3.185;497,25
02.01.2022;15:00;15:15;13.275,25;3.249;494,5
02.01.2022;15:15;15:30;13.271,75;3.269,5;518,75
02.01.2022;15:30;15:45;13.327,75;3.147,75;550,25
02.01.2022;15:45;16:00;13.371;3.371,25;482
02.01.2022;16:00;16:15;13.637,25;3.655,25;552
02.01.2022;16:15;16:30;13.769,25;3.789,5;516,25
02.01.2022;16:30;16:45;13.908,5;3.677,25;391,75
02.01.2022;16:45;17:00;14.221,5;3.775,25;343,25
02.01.2022;17:00;17:15;14.507;4.067,25;316,5
02.01.2022;17:15;17:30;14.620;4.183;233,25
02.01.2022;17:30;17:45;14.729,75;4.202,5;146,5
02.01.2022;17:45;18:00;14.755;4.273,75;154,5
02.01.2022;18:00;18:15;14.700,75;4.091,5;96,75
02.01.2022;18:15;18:30;14.698;4.007,5;105,5
02.01.2022;18:30;18:45;14.727,25;4.094,25;91,75
02.01.2022;18:45;19:00;14.639,5;4.126,75;100
02.01.2022;19:00;19:15;14.508,25;4.002,75;247
02.01.2022;19:15;19:30;14.404,5;3.968;246
02.01.2022;19:30;19:45;14.313;4.104;240,25
02.01.2022;19:45;20:00;14.122,75;3.938,75;243,75
02.01.2022;20:00;20:15;13.961;3.771,75;367,75
02.01.2022;20:15;20:30;13.786,5;3.516,25;377,5
02.01.2022;20:30;20:45;13.605,25;3.475,5;366,75
02.01.2022;20:45;21:00;13.429,5;3.446,75;369,5
02.01.2022;21:00;21:15;13.275;3.347,25;323,25
02.01.2022;21:15;21:30;13.171,25;3.394;334,25
02.01.2022;21:30;21:45;13.058,75;3.381;325,5
02.01.2022;21:45;22:00;12.951;3.471,5;363,75
02.01.2022;22:00;22:15;12.992,5;3.757,5;525,25
02.01.2022;22:15;22:30;12.861,5;3.706,5;532,25
02.01.2022;22:30;22:45;12.646,75;3.599,25;522,5
02.01.2022;22:45;23:00;12.394;3.394,75;557
02.01.2022;23:00;23:15;12.245,25;3.292,75;407,75
02.01.2022;23:15;23:30;12.014,5;3.016,5;457,75
02.01.2022;23:30;23:45;11.894,25;3.092,25;498,5
02.01.2022;23:45;00:00;11.708,25;2.785,25;671
03.01.2022;00:00;00:15;11.485,75;2.682,5;751,25
03.01.2022;00:15;00:30;11.410,5;2.620,75;900
03.01.2022;00:30;00:45;11.321;2.622,75;920,5
03.01.2022;00:45;01:00;11.162,5;2.611,25;1.073,5
03.01.2022;01:00;01:15;11.075,75;2.782,75;1.139,75
03.01.2022;01:15;01:30;10.941;2.887,75;1.164
03.01.2022;01:30;01:45;10.901;3.026;1.146,25
03.01.2022;01:45;02:00;10.759;2.453,5;1.191
03.01.2022;02:00;02:15;10.681;2.486,5;1.123,75
03.01.2022;02:15;02:30;10.619,25;2.632;1.160,5
03.01.2022;02:30;02:45;10.659,75;2.790,25;1.157,25
03.01.2022;02:45;03:00;10.646,5;2.927,25;1.197
03.01.2022;03:00;03:15;10.745,75;3.233,5;1.127,75
03.01.2022;03:15;03:30;10.719,75;2.803,5;1.212,5
03.01.2022;03:30;03:45;10.784,75;3.061,75;1.195,5
03.01.2022;03:45;04:00;10.889;3.134,5;1.141,25
03.01.2022;04:00;04:15;10.976;3.101,25;982,5
03.01.2022;04:15;04:30;11.031,25;2.821,75;916
03.01.2022;04:30;04:45;11.164,75;2.990,75;884,5
03.01.2022;04:45;05:00;11.434,25;3.099,5;832
03.01.2022;05:00;05:15;11.812,75;2.996;562,75
03.01.2022;05:15;05:30;11.968;2.924;412,25
03.01.2022;05:30;05:45;12.118,25;2.906,75;314,25
03.01.2022;05:45;06:00;12.500,25;2.750,75;310
03.01.2022;06:00;06:15;13.217,5;2.761,75;486,5
03.01.2022;06:15;06:30;13.633,75;3.096,25;417,25
03.01.2022;06:30;06:45;14.091,25;3.544,75;162,5
03.01.2022;06:45;07:00;14.483,25;3.763,5;131,5
03.01.2022;07:00;07:15;14.950,5;3.955,75;243,5
03.01.2022;07:15;07:30;15.267,25;4.391,75;152
03.01.2022;07:30;07:45;15.531,25;4.683,5;80,25
03.01.2022;07:45;08:00;15.852;5.064;63,75
03.01.2022;08:00;08:15;16.069;5.480,25;65,5
03.01.2022;08:15;08:30;16.217,25;5.656;73,75
03.01.2022;08:30;08:45;16.320,25;5.617;59,25
03.01.2022;08:45;09:00;16.426,25;5.633,25;60,75
03.01.2022;09:00;09:15;16.518,25;5.793;25,5
03.01.2022;09:15;09:30;16.555;5.790,75;12,25
03.01.2022;09:30;09:45;16.650,5;5.772,5;13,75
03.01.2022;09:45;10:00;16.717;5.804,25;16
03.01.2022;10:00;10:15;16.827,75;5.809,75;16,25
03.01.2022;10:15;10:30;16.967,75;5.758,25;17
03.01.2022;10:30;10:45;17.027,5;5.685,5;18
03.01.2022;10:45;11:00;17.034;5.575;55,5
03.01.2022;11:00;11:15;17.159,25;5.601,5;70,5
03.01.2022;11:15;11:30;17.342;5.648;113,5
03.01.2022;11:30;11:45;17.444,25;5.630,75;120,5
03.01.2022;11:45;12:00;17.488;5.566,5;182,75
03.01.2022;12:00;12:15;17.544;5.670,25;154,5
03.01.2022;12:15;12:30;17.532,25;5.708;201,75
03.01.2022;12:30;12:45;17.532;5.869,5;163,25
03.01.2022;12:45;13:00;17.489;5.857;229,75
03.01.2022;13:00;13:15;17.506,25;6.027,25;170,5
03.01.2022;13:15;13:30;17.377,5;5.992;154,75
03.01.2022;13:30;13:45;17.265,25;5.992,5;141
03.01.2022;13:45;14:00;17.154;5.984,25;214,25
03.01.2022;14:00;14:15;17.086,75;6.081,75;241,75
03.01.2022;14:15;14:30;17.080,25;6.270,25;173,25
03.01.2022;14:30;14:45;17.056;6.415,5;145,75
03.01.2022;14:45;15:00;17.064,5;6.610;135,5
03.01.2022;15:00;15:15;16.983,5;6.780;6,75
03.01.2022;15:15;15:30;16.866,25;6.932;1,75
03.01.2022;15:30;15:45;16.750;6.973,25;46,5
03.01.2022;15:45;16:00;16.681,25;6.941;50,5
03.01.2022;16:00;16:15;16.814,75;7.094,5;69,25
03.01.2022;16:15;16:30;16.860,5;7.246,75;70,75
03.01.2022;16:30;16:45;17.030,75;7.518;59
03.01.2022;16:45;17:00;17.178,75;7.716,75;53
03.01.2022;17:00;17:15;17.391;7.944;54,25
03.01.2022;17:15;17:30;17.512,75;8.062,5;53
03.01.2022;17:30;17:45;17.585,5;8.147,75;53
03.01.2022;17:45;18:00;17.658,5;8.268,75;48,75
03.01.2022;18:00;18:15;17.572;8.137,25;1,75
03.01.2022;18:15;18:30;17.537,5;8.108,75;2
03.01.2022;18:30;18:45;17.502;8.057,75;2,25
03.01.2022;18:45;19:00;17.346,75;7.968,75;2,25
03.01.2022;19:00;19:15;17.272,75;7.964,75;0,75
03.01.2022;19:15;19:30;17.073;7.936;0
03.01.2022;19:30;19:45;16.907,25;7.949,25;0,5
03.01.2022;19:45;20:00;16.784,5;7.930,25;29,75
03.01.2022;20:00;20:15;16.458,5;7.744;41,25
03.01.2022;20:15;20:30;16.124,75;7.583,5;44,25
03.01.2022;20:30;20:45;15.851,25;7.429,5;84,25
03.01.2022;20:45;21:00;15.595,25;7.292;97,5
03.01.2022;21:00;21:15;15.371,75;7.097,5;353,75
03.01.2022;21:15;21:30;15.121,25;6.984;388,75
03.01.2022;21:30;21:45;14.907,25;6.880;394,75
03.01.2022;21:45;22:00;14.808,25;6.876;583,25
03.01.2022;22:00;22:15;14.753;7.055,5;514,75
03.01.2022;22:15;22:30;14.486,75;6.865,25;596
03.01.2022;22:30;22:45;14.181,5;6.635;662,25
03.01.2022;22:45;23:00;13.922,75;6.498,5;780
03.01.2022;23:00;23:15;13.694,25;6.400,25;435,25
03.01.2022;23:15;23:30;13.515,25;6.400;600
03.01.2022;23:30;23:45;13.313,5;6.302;627
03.01.2022;23:45;00:00;13.141,5;6.304;712
04.01.2022;00:00;00:15;12.893;6.178,75;866,75
04.01.2022;00:15;00:30;12.774,75;6.070,5;975
04.01.2022;00:30;00:45;12.607,25;5.948;1.117
04.01.2022;00:45;01:00;12.429,25;5.876,25;1.117,75
04.01.2022;01:00;01:15;12.230,25;5.783;1.236
04.01.2022;01:15;01:30;12.122,75;5.786,5;1.249
04.01.2022;01:30;01:45;12.072,25;5.875,75;1.231
04.01.2022;01:45;02:00;12.025,75;5.963;1.253,5
04.01.2022;02:00;02:15;11.910,5;5.960,25;1.204,75
04.01.2022;02:15;02:30;11.922,75;6.164;1.157,5
04.01.2022;02:30;02:45;11.908,5;6.328,75;1.125
04.01.2022;02:45;03:00;11.911;6.356;1.115,75
04.01.2022;03:00;03:15;11.998,5;6.541,75;1.059,25
04.01.2022;03:15;03:30;12.004;6.662,25;1.074
04.01.2022;03:30;03:45;12.022,25;6.795;1.052,75
04.01.2022;03:45;04:00;12.100,25;7.033,75;952,25
04.01.2022;04:00;04:15;12.154,5;7.265;964,25
04.01.2022;04:15;04:30;12.237,75;7.497,25;929,25
04.01.2022;04:30;04:45;12.404,75;7.748,25;830
04.01.2022;04:45;05:00;12.488,5;7.923,75;716,75
04.01.2022;05:00;05:15;12.692;8.155,5;781,25
04.01.2022;05:15;05:30;12.838,75;8.396;693,5
04.01.2022;05:30;05:45;13.077,75;8.728,25;639,5
04.01.2022;05:45;06:00;13.411,75;9.085,5;492
04.01.2022;06:00;06:15;13.975,5;9.635,75;434,75
04.01.2022;06:15;06:30;14.306,5;10.015,5;192,25
04.01.2022;06:30;06:45;14.535,25;10.226;178,5
04.01.2022;06:45;07:00;14.837,25;10.575,5;157
04.01.2022;07:00;07:15;15.268,75;11.051,25;232,25
04.01.2022;07:15;07:30;15.466,5;11.317,25;151
04.01.2022;07:30;07:45;15.755,75;11.659,75;27
04.01.2022;07:45;08:00;16.041,25;11.937,75;31,75
04.01.2022;08:00;08:15;16.304,25;12.291;69,25
04.01.2022;08:15;08:30;16.483,5;12.530;25
04.01.2022;08:30;08:45;16.555,75;12.575;20
04.01.2022;08:45;09:00;16.605,5;12.714,5;5,25
04.01.2022;09:00;09:15;16.711,5;12.855,75;0,5
04.01.2022;09:15;09:30;16.790,75;13.090,75;0,5
04.01.2022;09:30;09:45;16.839;13.075,25;0,25
04.01.2022;09:45;10:00;16.913,25;13.069,25;0,25
04.01.2022;10:00;10:15;16.880;12.873;0,25
04.01.2022;10:15;10:30;16.967,75;12.847;0,25
04.01.2022;10:30;10:45;17.002,75;12.781,5;0,25
04.01.2022;10:45;11:00;17.113,5;12.936,75;0,25
04.01.2022;11:00;11:15;17.160,25;12.940,75;1,25
04.01.2022;11:15;11:30;17.302,5;12.993,5;1,25
04.01.2022;11:30;11:45;17.407,75;12.989,75;0,75
04.01.2022;11:45;12:00;17.477,5;12.944;0,75
04.01.2022;12:00;12:15;17.463,5;12.835,75;1,5
04.01.2022;12:15;12:30;17.432,25;12.721,75;0,75
04.01.2022;12:30;12:45;17.393;12.597,75;1,75
04.01.2022;12:45;13:00;17.308,25;12.396,25;1,5
04.01.2022;13:00;13:15;17.318;12.363,25;1,75
04.01.2022;13:15;13:30;17.184,75;12.148,25;74,5
04.01.2022;13:30;13:45;17.112,5;11.996;131
04.01.2022;13:45;14:00;17.033;11.919;164
04.01.2022;14:00;14:15;17.035,25;11.925,75;102,25
04.01.2022;14:15;14:30;16.959,75;11.989,75;70,25
04.01.2022;14:30;14:45;16.982,75;12.080,25;91,25
04.01.2022;14:45;15:00;16.972,25;12.018;106
04.01.2022;15:00;15:15;16.934,75;11.856,5;88,75
04.01.2022;15:15;15:30;16.937,25;11.815,25;106,25
04.01.2022;15:30;15:45;16.925,75;11.849,5;87,25
04.01.2022;15:45;16:00;16.997;11.967,75;48,75
04.01.2022;16:00;16:15;17.064,75;11.977,25;30,75
04.01.2022;16:15;16:30;17.078,75;11.929,75;11,5
04.01.2022;16:30;16:45;17.124;11.921;3,25
04.01.2022;16:45;17:00;17.242,5;11.976,25;3,25
04.01.2022;17:00;17:15;17.331,75;12.015,25;12,25
04.01.2022;17:15;17:30;17.461,5;12.026,25;1,25
04.01.2022;17:30;17:45;17.576;12.206,75;1
04.01.2022;17:45;18:00;17.582;12.182,5;1
04.01.2022;18:00;18:15;17.454,75;12.089;0,75
04.01.2022;18:15;18:30;17.458,25;12.069,25;1
04.01.2022;18:30;18:45;17.415;12.017,25;1,25
04.01.2022;18:45;19:00;17.351,5;11.958,75;1
04.01.2022;19:00;19:15;17.273,75;11.885,75;0,75
04.01.2022;19:15;19:30;17.106,75;11.682,5;1,5
04.01.2022;19:30;19:45;17.043,5;11.400;11,75
04.01.2022;19:45;20:00;16.848,25;11.179,5;44,25
04.01.2022;20:00;20:15;16.544;10.942,25;5
04.01.2022;20:15;20:30;16.234,5;10.675,25;0,75
04.01.2022;20:30;20:45;15.993,75;10.407;0,5
04.01.2022;20:45;21:00;15.746,5;10.141,25;1
04.01.2022;21:00;21:15;15.628,25;9.980,25;1,5
04.01.2022;21:15;21:30;15.419;9.908,75;1,25
04.01.2022;21:30;21:45;15.243,75;9.791,75;11,25
04.01.2022;21:45;22:00;15.077;9.557;234,5
04.01.2022;22:00;22:15;14.890,25;9.434,25;78,75
04.01.2022;22:15;22:30;14.702,5;9.226,25;101,5
04.01.2022;22:30;22:45;14.465,5;8.968,25;154
04.01.2022;22:45;23:00;14.299;8.691,5;445
04.01.2022;23:00;23:15;14.092;8.496,25;435,75
04.01.2022;23:15;23:30;13.798;8.149,5;584
04.01.2022;23:30;23:45;13.595,5;7.954,75;565,25
04.01.2022;23:45;00:00;13.437,5;7.732,5;675,25
05.01.2022;00:00;00:15;13.299,25;7.560,25;608,75
05.01.2022;00:15;00:30;13.197;7.337,5;675,25
05.01.2022;00:30;00:45;13.024,5;7.144,75;876,75
05.01.2022;00:45;01:00;12.898,5;6.881;1.068,75
05.01.2022;01:00;01:15;12.826,75;6.697,25;1.135,5
05.01.2022;01:15;01:30;12.659,5;6.399,75;1.204,5
05.01.2022;01:30;01:45;12.565,75;6.223,25;1.340,5
05.01.2022;01:45;02:00;12.490,5;6.130,25;1.385
05.01.2022;02:00;02:15;12.409,75;5.841;1.354,25
05.01.2022;02:15;02:30;12.364,75;5.540;1.399,75
05.01.2022;02:30;02:45;12.414,5;5.508;1.449
05.01.2022;02:45;03:00;12.469,25;5.395,25;1.443,75
05.01.2022;03:00;03:15;12.567,5;5.352,5;1.331,5
05.01.2022;03:15;03:30;12.638,5;5.289,5;1.359,25
05.01.2022;03:30;03:45;12.727;5.269,25;1.341,25
05.01.2022;03:45;04:00;12.723;5.148;1.376,5
05.01.2022;04:00;04:15;12.918,25;5.297;1.334
05.01.2022;04:15;04:30;12.990,25;5.309,25;1.191,25
05.01.2022;04:30;04:45;13.082,75;5.287,75;1.181,5
05.01.2022;04:45;05:00;13.251,5;5.372;1.126
05.01.2022;05:00;05:15;13.531,25;5.524;1.067,75
05.01.2022;05:15;05:30;13.690,75;5.584,75;1.055,5
05.01.2022;05:30;05:45;14.016;5.767,5;997,5
05.01.2022;05:45;06:00;14.279,75;5.788,75;969
05.01.2022;06:00;06:15;14.802,25;6.056,5;812
05.01.2022;06:15;06:30;15.239,5;6.492;329,75
05.01.2022;06:30;06:45;15.535;6.682,25;131,75
05.01.2022;06:45;07:00;15.798,5;6.920,5;54,5
05.01.2022;07:00;07:15;16.290;7.259,75;269
05.01.2022;07:15;07:30;16.598,25;7.394,25;256
05.01.2022;07:30;07:45;16.891,5;7.580,75;106,75
05.01.2022;07:45;08:00;17.136,75;7.758;78
05.01.2022;08:00;08:15;17.407,25;7.970;176,25
05.01.2022;08:15;08:30;17.518,5;7.958,5;134
05.01.2022;08:30;08:45;17.599,25;7.965,5;143
05.01.2022;08:45;09:00;17.682,25;7.876,5;64,25
05.01.2022;09:00;09:15;17.801,5;7.890,25;23,75
05.01.2022;09:15;09:30;17.888,25;7.791,75;26,25
05.01.2022;09:30;09:45;17.949;7.746;28
05.01.2022;09:45;10:00;18.016,75;7.582,25;149
05.01.2022;10:00;10:15;18.060,75;7.377,25;239
05.01.2022;10:15;10:30;18.109,5;7.172;257,5
05.01.2022;10:30;10:45;18.258,25;7.065,5;349,75
05.01.2022;10:45;11:00;18.330,5;6.968,5;440,25
05.01.2022;11:00;11:15;18.523,25;6.946,5;362,25
05.01.2022;11:15;11:30;18.577,5;6.899,75;360,5
05.01.2022;11:30;11:45;18.644,75;6.833,75;355,25
05.01.2022;11:45;12:00;18.608,75;6.666,5;442,5
05.01.2022;12:00;12:15;18.590,5;6.585,25;465,5
05.01.2022;12:15;12:30;18.527,5;6.356,5;543,75
05.01.2022;12:30;12:45;18.525,5;6.242,25;688,5
05.01.2022;12:45;13:00;18.535;6.312;661,75
05.01.2022;13:00;13:15;18.610,25;6.402,25;483,5
05.01.2022;13:15;13:30;18.476,75;6.311;383,75
05.01.2022;13:30;13:45;18.274;6.158,75;355,5
05.01.2022;13:45;14:00;18.093,5;6.135;422,75
05.01.2022;14:00;14:15;18.075,75;6.313;300,75
05.01.2022;14:15;14:30;18.058,5;6.394;201,25
05.01.2022;14:30;14:45;17.968;6.492,25;137
05.01.2022;14:45;15:00;17.883,75;6.582;103,5
05.01.2022;15:00;15:15;17.888;6.885,5;86
05.01.2022;15:15;15:30;17.766,25;6.982,75;79,25
05.01.2022;15:30;15:45;17.752,75;7.091;42
05.01.2022;15:45;16:00;17.779,75;7.114,75;34,5
05.01.2022;16:00;16:15;17.808,5;7.293,75;152,75
05.01.2022;16:15;16:30;17.898;7.649,25;66
05.01.2022;16:30;16:45;17.929;8.051,75;5
05.01.2022;16:45;17:00;18.065;8.311,25;0,5
05.01.2022;17:00;17:15;18.284;8.633,25;54,25
05.01.2022;17:15;17:30;18.366,75;8.685,25;85,75
05.01.2022;17:30;17:45;18.422;8.818,25;66
05.01.2022;17:45;18:00;18.517,25;8.959,5;36,75
05.01.2022;18:00;18:15;18.389;8.819;15,25
05.01.2022;18:15;18:30;18.375,75;8.848,75;68,5
05.01.2022;18:30;18:45;18.341,5;8.878,25;74,25
05.01.2022;18:45;19:00;18.176,5;8.720;68,75
05.01.2022;19:00;19:15;18.076;8.663,5;102,5
05.01.2022;19:15;19:30;17.879;8.507,5;202,25
05.01.2022;19:30;19:45;17.837,75;8.592,25;274,75
05.01.2022;19:45;20:00;17.617,5;8.414,75;326,5
