Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
27.02.2016;08:30;08:45;13.763,75;11.400,5;173,25
27.02.2016;08:45;09:00;14.024;11.426;238,5
27.02.2016;09:00;09:15;14.269,5;11.412;94,75
27.02.2016;09:15;09:30;14.451,75;11.314;92,25
27.02.2016;09:30;09:45;14.561;11.204;154,5
27.02.2016;09:45;10:00;14.662;11.115,75;222,5
27.02.2016;10:00;10:15;14.823,5;11.064,5;108,25
27.02.2016;10:15;10:30;14.797,5;10.823,25;147,5
27.02.2016;10:30;10:45;14.786,75;10.607,25;210,5
27.02.2016;10:45;11:00;14.805,75;10.393,5;351,25
27.02.2016;11:00;11:15;14.787,5;10.193,25;282,25
27.02.2016;11:15;11:30;14.878,75;10.108,25;284,25
27.02.2016;11:30;11:45;14.926;9.981,25;361,5
27.02.2016;11:45;12:00;14.859,5;9.753,5;590,5
27.02.2016;12:00;12:15;14.654,75;9.393;600,75
27.02.2016;12:15;12:30;14.535,75;9.192,5;663,5
27.02.2016;12:30;12:45;14.360,25;8.958,75;689,25
27.02.2016;12:45;13:00;14.318,75;8.900,75;757,25
27.02.2016;13:00;13:15;14.157,75;8.706,75;747,75
27.02.2016;13:15;13:30;13.948;8.587,75;799
27.02.2016;13:30;13:45;13.918,25;8.633,5;746
27.02.2016;13:45;14:00;13.714,25;8.534;695,25
27.02.2016;14:00;14:15;13.662,75;8.635,5;918,5
27.02.2016;14:15;14:30;13.499;8.566,5;784
27.02.2016;14:30;14:45;13.511,75;8.794;562,25
27.02.2016;14:45;15:00;13.453,75;8.961,75;422
27.02.2016;15:00;15:15;13.435,25;9.199,5;758,25
27.02.2016;15:15;15:30;13.393,25;9.413;564,5
27.02.2016;15:30;15:45;13.359,5;9.693;506
27.02.2016;15:45;16:00;13.350;9.992,25;459
27.02.2016;16:00;16:15;13.305,75;10.263,25;829
27.02.2016;16:15;16:30;13.292,75;10.580;849
27.02.2016;16:30;16:45;13.452;11.072,25;590,25
27.02.2016;16:45;17:00;13.566,25;11.484,25;370,5
27.02.2016;17:00;17:15;13.718,5;11.933;390
27.02.2016;17:15;17:30;13.925;12.388,5;204
27.02.2016;17:30;17:45;14.188,25;12.764;146
27.02.2016;17:45;18:00;14.490,75;13.049,75;31,75
27.02.2016;18:00;18:15;14.889,75;13.370,25;28,25
27.02.2016;18:15;18:30;15.275;13.639;11
27.02.2016;18:30;18:45;15.473,25;13.737;4
27.02.2016;18:45;19:00;15.439,5;13.592,75;11
27.02.2016;19:00;19:15;15.374,5;13.473,5;23
27.02.2016;19:15;19:30;15.213,75;13.255,5;32
27.02.2016;19:30;19:45;15.089,5;13.084,5;38,5
27.02.2016;19:45;20:00;14.815,5;12.792,5;135,75
27.02.2016;20:00;20:15;14.615;12.603,75;22,5
27.02.2016;20:15;20:30;14.301,75;12.301;9,75
27.02.2016;20:30;20:45;14.013,25;12.048,25;29,25
27.02.2016;20:45;21:00;13.798,5;11.858,5;80
27.02.2016;21:00;21:15;13.770,5;11.871,25;32,5
27.02.2016;21:15;21:30;13.739,25;11.871,25;48
27.02.2016;21:30;21:45;13.556,5;11.724,5;13
27.02.2016;21:45;22:00;13.488,5;11.698,75;20,25
27.02.2016;22:00;22:15;13.654,75;11.942,75;4,75
27.02.2016;22:15;22:30;13.579,5;11.912,5;8
27.02.2016;22:30;22:45;13.333;11.713,5;6,75
27.02.2016;22:45;23:00;13.196,5;11.604,5;112,25
27.02.2016;23:00;23:15;12.934,5;11.378,5;36,25
27.02.2016;23:15;23:30;12.762,25;11.239;64,25
27.02.2016;23:30;23:45;12.515,25;11.015,75;82,25
27.02.2016;23:45;00:00;12.328;10.869,25;99,25
28.02.2016;00:00;00:15;12.046,5;10.621,25;193,25
28.02.2016;00:15;00:30;11.845,5;10.418,75;200,25
28.02.2016;00:30;00:45;11.702,5;10.279,25;266,25
28.02.2016;00:45;01:00;11.575,25;10.153;310,5
28.02.2016;01:00;01:15;11.436;9.998;317,25
28.02.2016;01:15;01:30;11.295;9.859,25;345
28.02.2016;01:30;01:45;11.167,75;9.735,5;461,5
28.02.2016;01:45;02:00;11.163,25;9.704,25;455,5
28.02.2016;02:00;02:15;11.094,75;9.626,25;311,75
28.02.2016;02:15;02:30;10.997,5;9.521,25;348,25
28.02.2016;02:30;02:45;10.977,25;9.495,25;338,5
28.02.2016;02:45;03:00;10.937;9.450,25;431,25
28.02.2016;03:00;03:15;10.962,75;9.486,25;385,5
28.02.2016;03:15;03:30;10.964,5;9.490,75;396,25
28.02.2016;03:30;03:45;11.005,25;9.507,5;382,75
28.02.2016;03:45;04:00;10.944,75;9.416,25;416
28.02.2016;04:00;04:15;10.923,5;9.376;373,5
28.02.2016;04:15;04:30;10.868,5;9.294,5;392,75
28.02.2016;04:30;04:45;10.909,25;9.320;362,5
28.02.2016;04:45;05:00;10.896,5;9.286,75;366,75
28.02.2016;05:00;05:15;10.929,75;9.297,75;609,75
28.02.2016;05:15;05:30;10.839,75;9.179;632,25
28.02.2016;05:30;05:45;10.810,25;9.130;711,5
28.02.2016;05:45;06:00;10.733,75;9.047,75;773,5
28.02.2016;06:00;06:15;10.628,75;8.901;701,75
28.02.2016;06:15;06:30;10.624;8.884,75;792,75
28.02.2016;06:30;06:45;10.711,5;8.972;761,25
28.02.2016;06:45;07:00;10.762,25;9.014,5;661,25
28.02.2016;07:00;07:15;10.824,75;9.027;369,5
28.02.2016;07:15;07:30;10.912,25;9.053,25;291,75
28.02.2016;07:30;07:45;11.143;9.164,5;194
28.02.2016;07:45;08:00;11.299,5;9.187,5;196
28.02.2016;08:00;08:15;11.538;9.267,25;196,5
28.02.2016;08:15;08:30;11.798;9.353;192,25
28.02.2016;08:30;08:45;12.155,5;9.540,75;144,75
28.02.2016;08:45;09:00;12.348;9.568;133,5
28.02.2016;09:00;09:15;12.491,75;9.547,25;175
28.02.2016;09:15;09:30;12.664,25;9.575;166,5
28.02.2016;09:30;09:45;12.874,5;9.685,5;176
28.02.2016;09:45;10:00;12.991,5;9.637;200,25
28.02.2016;10:00;10:15;13.145,5;9.603,25;162,25
28.02.2016;10:15;10:30;13.233;9.541,5;189,25
28.02.2016;10:30;10:45;13.348,5;9.488,75;199,75
28.02.2016;10:45;11:00;13.510,5;9.466,75;203,5
28.02.2016;11:00;11:15;13.696,5;9.542;173
28.02.2016;11:15;11:30;13.868,5;9.598,5;172,5
28.02.2016;11:30;11:45;13.957,5;9.581,75;178,75
28.02.2016;11:45;12:00;13.947,25;9.516;207,25
28.02.2016;12:00;12:15;13.886,75;9.381;412
28.02.2016;12:15;12:30;13.808;9.297,25;407
28.02.2016;12:30;12:45;13.688,75;9.229,5;413,75
28.02.2016;12:45;13:00;13.544;9.128,75;425,5
28.02.2016;13:00;13:15;13.416,25;9.041,25;439
28.02.2016;13:15;13:30;13.287,75;8.976;529,25
28.02.2016;13:30;13:45;13.226,5;9.017,75;558
28.02.2016;13:45;14:00;13.073,5;8.926;672
28.02.2016;14:00;14:15;12.991,5;8.892,25;745,75
28.02.2016;14:15;14:30;12.931,5;8.897,75;806,25
28.02.2016;14:30;14:45;12.914,75;8.983;769,25
28.02.2016;14:45;15:00;12.814,5;8.965,75;588,75
28.02.2016;15:00;15:15;12.777,5;9.026,75;760
28.02.2016;15:15;15:30;12.737,5;9.097,25;773
28.02.2016;15:30;15:45;12.664,75;9.168,25;601,5
28.02.2016;15:45;16:00;12.674,75;9.359,5;577,25
28.02.2016;16:00;16:15;12.676,5;9.570;559,75
28.02.2016;16:15;16:30;12.729,75;9.828,75;295
28.02.2016;16:30;16:45;12.720,75;10.001,75;144,5
28.02.2016;16:45;17:00;12.860,5;10.269,5;98,75
28.02.2016;17:00;17:15;12.996;10.551;193,5
28.02.2016;17:15;17:30;13.273,75;10.934,75;129,25
28.02.2016;17:30;17:45;13.479,5;11.215,5;87
28.02.2016;17:45;18:00;13.774,5;11.459,5;58
28.02.2016;18:00;18:15;14.255,25;11.817,25;47,75
28.02.2016;18:15;18:30;14.669,75;12.143;66
28.02.2016;18:30;18:45;14.817,25;12.185;70
28.02.2016;18:45;19:00;14.852;12.138,5;73,75
28.02.2016;19:00;19:15;14.837,25;12.085,5;34,25
28.02.2016;19:15;19:30;14.749,25;11.983,75;15,75
28.02.2016;19:30;19:45;14.731,5;11.970;20,25
28.02.2016;19:45;20:00;14.565,75;11.799,25;73,5
28.02.2016;20:00;20:15;14.302,5;11.535;66,75
28.02.2016;20:15;20:30;14.073,75;11.306;74
28.02.2016;20:30;20:45;13.794,75;11.012,25;87
28.02.2016;20:45;21:00;13.587,25;10.821,75;107,75
28.02.2016;21:00;21:15;13.613,5;10.868,25;146
28.02.2016;21:15;21:30;13.488,5;10.761,5;171,5
28.02.2016;21:30;21:45;13.444,5;10.723,75;128,25
28.02.2016;21:45;22:00;13.452,5;10.730,5;128
28.02.2016;22:00;22:15;13.710;11.009,75;145,5
28.02.2016;22:15;22:30;13.623,75;10.942,5;170,5
28.02.2016;22:30;22:45;13.392,25;10.741;202
28.02.2016;22:45;23:00;13.217,75;10.606,5;303,25
28.02.2016;23:00;23:15;13.138,75;10.553,5;235,25
28.02.2016;23:15;23:30;12.934;10.366;225,5
28.02.2016;23:30;23:45;12.685,25;10.113,5;288,75
28.02.2016;23:45;00:00;12.474,25;9.907;361
29.02.2016;00:00;00:15;12.352;9.788,5;553
29.02.2016;00:15;00:30;12.248,25;9.695,25;657
29.02.2016;00:30;00:45;12.122,25;9.589,5;830
29.02.2016;00:45;01:00;11.977,25;9.474;983
29.02.2016;01:00;01:15;11.915,75;9.422,5;1.021,5
29.02.2016;01:15;01:30;11.833,25;9.355,5;1.107,75
29.02.2016;01:30;01:45;11.771;9.297,75;1.185,5
29.02.2016;01:45;02:00;11.724,25;9.274;1.142,5
29.02.2016;02:00;02:15;11.666,75;9.228,5;945,75
29.02.2016;02:15;02:30;11.648;9.206,5;1.040,5
29.02.2016;02:30;02:45;11.652,75;9.220,5;1.047,25
29.02.2016;02:45;03:00;11.683,25;9.250,5;1.062,25
29.02.2016;03:00;03:15;11.679,5;9.231;967,5
29.02.2016;03:15;03:30;11.754,25;9.283,75;957,75
29.02.2016;03:30;03:45;11.821,25;9.330;952,5
29.02.2016;03:45;04:00;11.813,5;9.290,5;968,25
29.02.2016;04:00;04:15;11.995,75;9.431,75;732,5
29.02.2016;04:15;04:30;12.129,5;9.546;667,75
29.02.2016;04:30;04:45;12.328,25;9.718;657,5
29.02.2016;04:45;05:00;12.414,5;9.785;630,75
29.02.2016;05:00;05:15;12.804,25;10.148,5;607,25
29.02.2016;05:15;05:30;13.061;10.383;601,25
29.02.2016;05:30;05:45;13.420,5;10.715,25;584,5
29.02.2016;05:45;06:00;13.870;11.147,75;324,25
29.02.2016;06:00;06:15;14.653,75;11.909,25;125,5
29.02.2016;06:15;06:30;15.330,75;12.564,5;6,5
29.02.2016;06:30;06:45;15.807,25;12.994;1,5
29.02.2016;06:45;07:00;16.199,5;13.343,5;2,25
29.02.2016;07:00;07:15;16.637;13.758,5;7
29.02.2016;07:15;07:30;16.814,5;13.909,5;2,25
29.02.2016;07:30;07:45;16.992,25;14.014;4,75
29.02.2016;07:45;08:00;17.154,5;14.130,5;4,25
29.02.2016;08:00;08:15;17.395,25;14.267,25;0,75
29.02.2016;08:15;08:30;17.497,75;14.306,5;0
29.02.2016;08:30;08:45;17.539,75;14.265,25;0
29.02.2016;08:45;09:00;17.516,25;14.152,25;0
29.02.2016;09:00;09:15;17.576;14.165,75;0,5
29.02.2016;09:15;09:30;17.660,5;14.198,75;1,5
29.02.2016;09:30;09:45;17.709,75;14.153,25;1,75
29.02.2016;09:45;10:00;17.768,75;14.124;1,5
29.02.2016;10:00;10:15;17.817,75;14.033,75;1,75
29.02.2016;10:15;10:30;17.816;13.888,5;1,5
29.02.2016;10:30;10:45;17.816,75;13.728,5;0,5
29.02.2016;10:45;11:00;17.902,5;13.705,25;0,5
29.02.2016;11:00;11:15;17.945,5;13.660,5;0,75
29.02.2016;11:15;11:30;18.000;13.628,75;17,75
29.02.2016;11:30;11:45;18.016;13.560;69,75
29.02.2016;11:45;12:00;18.016;13.507,5;87,75
29.02.2016;12:00;12:15;17.908,75;13.311,25;49,25
29.02.2016;12:15;12:30;17.845;13.200,75;30
29.02.2016;12:30;12:45;17.887,5;13.211,5;14,5
29.02.2016;12:45;13:00;17.907;13.226,75;12,75
29.02.2016;13:00;13:15;17.974,25;13.326,25;12,75
29.02.2016;13:15;13:30;17.909,5;13.242,25;13,75
29.02.2016;13:30;13:45;17.830,5;13.227,75;13
29.02.2016;13:45;14:00;17.623,25;13.058,75;52,75
29.02.2016;14:00;14:15;17.678,25;13.126,5;30,75
29.02.2016;14:15;14:30;17.617;13.113,25;45,25
29.02.2016;14:30;14:45;17.524,75;13.076,5;91,5
29.02.2016;14:45;15:00;17.419;13.038,5;93
29.02.2016;15:00;15:15;17.507,25;13.250;19,25
29.02.2016;15:15;15:30;17.375;13.245,25;22
29.02.2016;15:30;15:45;17.336,5;13.350,5;12,75
29.02.2016;15:45;16:00;17.198;13.407,5;12,5
29.02.2016;16:00;16:15;17.075;13.450,75;3,5
29.02.2016;16:15;16:30;17.019,5;13.562,25;0,5
29.02.2016;16:30;16:45;16.931,25;13.651,75;0,25
29.02.2016;16:45;17:00;16.884,25;13.787,75;0,5
29.02.2016;17:00;17:15;16.968;14.061,75;53,25
29.02.2016;17:15;17:30;17.112,25;14.361;48,5
29.02.2016;17:30;17:45;17.260,5;14.611;54,25
29.02.2016;17:45;18:00;17.499,75;14.971,5;0,5
29.02.2016;18:00;18:15;17.675,25;15.210,75;0
29.02.2016;18:15;18:30;17.998,75;15.521,25;0
29.02.2016;18:30;18:45;18.246,75;15.756,5;0
29.02.2016;18:45;19:00;18.321,25;15.835,5;0
29.02.2016;19:00;19:15;18.276;15.779;0
29.02.2016;19:15;19:30;18.089,5;15.573,75;0,5
29.02.2016;19:30;19:45;17.896,75;15.383;1,25
29.02.2016;19:45;20:00;17.776;15.265,75;1,5
29.02.2016;20:00;20:15;17.449;14.981,75;2,5
29.02.2016;20:15;20:30;17.080,5;14.677,75;5,25
29.02.2016;20:30;20:45;16.805,5;14.415,5;85
29.02.2016;20:45;21:00;16.496;14.137,25;128,25
29.02.2016;21:00;21:15;16.325,25;13.994,5;98
29.02.2016;21:15;21:30;16.138,5;13.821,25;97
29.02.2016;21:30;21:45;15.912;13.639,5;184,25
29.02.2016;21:45;22:00;15.644,75;13.444,5;372
29.02.2016;22:00;22:15;15.664;13.511,25;338,25
29.02.2016;22:15;22:30;15.493,25;13.374,75;331,75
29.02.2016;22:30;22:45;15.211,25;13.176;355,75
29.02.2016;22:45;23:00;14.861;12.870,75;502,25
29.02.2016;23:00;23:15;14.642,25;12.689,5;401
29.02.2016;23:15;23:30;14.338;12.436,75;448,75
29.02.2016;23:30;23:45;14.085,5;12.234,5;526,25
29.02.2016;23:45;00:00;13.871,5;12.122,75;589,5
01.03.2016;00:00;00:15;13.773,25;12.155,25;433,25
01.03.2016;00:15;00:30;13.553,75;12.049;543,25
01.03.2016;00:30;00:45;13.388;11.963,75;555
01.03.2016;00:45;01:00;13.274,5;11.931,25;659,25
01.03.2016;01:00;01:15;13.159,75;11.887,75;596,75
01.03.2016;01:15;01:30;13.076;11.876,75;580,5
01.03.2016;01:30;01:45;13.019,25;11.899,5;526,25
01.03.2016;01:45;02:00;12.930,25;11.883,25;557,5
01.03.2016;02:00;02:15;12.833,75;11.841,75;834
01.03.2016;02:15;02:30;12.772;11.828,5;841,5
01.03.2016;02:30;02:45;12.742,25;11.839;843
01.03.2016;02:45;03:00;12.796;11.915,25;848,5
01.03.2016;03:00;03:15;12.768;11.875,5;990,25
01.03.2016;03:15;03:30;12.789,25;11.885;1.050,25
01.03.2016;03:30;03:45;12.814,25;11.894,25;1.053
01.03.2016;03:45;04:00;12.840;11.867,75;1.076,5
01.03.2016;04:00;04:15;12.970;11.938,75;1.042,75
01.03.2016;04:15;04:30;13.070,75;11.967,5;1.064,5
01.03.2016;04:30;04:45;13.176;12.023,25;1.026
01.03.2016;04:45;05:00;13.364,25;12.167;919,75
01.03.2016;05:00;05:15;13.612,25;12.390,75;851,75
01.03.2016;05:15;05:30;13.801,25;12.531,75;863,5
01.03.2016;05:30;05:45;14.128,5;12.827,75;546,5
01.03.2016;05:45;06:00;14.461;13.177;387,25
01.03.2016;06:00;06:15;15.137;13.877,75;129,75
01.03.2016;06:15;06:30;15.834,5;14.563,25;67,75
01.03.2016;06:30;06:45;16.368,5;15.087,25;26,25
01.03.2016;06:45;07:00;16.739;15.446;3,25
01.03.2016;07:00;07:15;16.978,5;15.671,25;12,25
01.03.2016;07:15;07:30;17.180,75;15.861;3,75
01.03.2016;07:30;07:45;17.284,25;15.935,25;7,75
01.03.2016;07:45;08:00;17.405,75;16.019;12
01.03.2016;08:00;08:15;17.511,5;16.094,5;0,75
01.03.2016;08:15;08:30;17.569;16.048,25;0
01.03.2016;08:30;08:45;17.728,75;16.049,75;0
01.03.2016;08:45;09:00;17.705,75;15.905;0
01.03.2016;09:00;09:15;17.679,75;15.735;0
01.03.2016;09:15;09:30;17.808;15.706,5;0
01.03.2016;09:30;09:45;17.956,75;15.707,75;0
01.03.2016;09:45;10:00;18.081;15.699,75;0,25
01.03.2016;10:00;10:15;18.147,5;15.620,5;0,5
01.03.2016;10:15;10:30;18.326,5;15.625;1,75
01.03.2016;10:30;10:45;18.379,25;15.516,5;22,75
01.03.2016;10:45;11:00;18.563,75;15.544,75;43
01.03.2016;11:00;11:15;18.696,5;15.512;23
01.03.2016;11:15;11:30;18.911;15.585,75;23
01.03.2016;11:30;11:45;18.995,5;15.527,75;23
01.03.2016;11:45;12:00;19.024,75;15.406,25;46,5
01.03.2016;12:00;12:15;18.998,75;15.278,25;2,5
01.03.2016;12:15;12:30;19.048,75;15.190,75;1,5
01.03.2016;12:30;12:45;19.105;15.145;24
01.03.2016;12:45;13:00;19.118;15.095,5;57,5
01.03.2016;13:00;13:15;19.103,25;15.053,75;2,25
01.03.2016;13:15;13:30;19.060,25;14.987,25;15,25
01.03.2016;13:30;13:45;19.009;14.937,5;59,5
01.03.2016;13:45;14:00;18.856,5;14.804,25;165,75
01.03.2016;14:00;14:15;18.716,75;14.676,5;118,75
01.03.2016;14:15;14:30;18.581,5;14.594;42,25
01.03.2016;14:30;14:45;18.497,5;14.577;25,5
01.03.2016;14:45;15:00;18.395,75;14.517;32
01.03.2016;15:00;15:15;18.232;14.361,25;0,5
01.03.2016;15:15;15:30;17.986,5;14.156;0,5
01.03.2016;15:30;15:45;18.148,75;14.379,25;0
01.03.2016;15:45;16:00;17.851,25;14.144;59
01.03.2016;16:00;16:15;17.726,25;14.094,75;25,25
01.03.2016;16:15;16:30;17.577,75;13.990;0,5
01.03.2016;16:30;16:45;17.369,25;13.824;0,5
01.03.2016;16:45;17:00;17.257,25;13.774;0,25
01.03.2016;17:00;17:15;17.280,75;13.770;0,25
01.03.2016;17:15;17:30;17.382,75;13.876,25;0
01.03.2016;17:30;17:45;17.604;14.091,25;0
01.03.2016;17:45;18:00;17.855,75;14.265,5;0
01.03.2016;18:00;18:15;18.133,5;14.453,25;0
01.03.2016;18:15;18:30;18.436;14.594,25;0
01.03.2016;18:30;18:45;18.585,75;14.581,75;0
01.03.2016;18:45;19:00;18.637;14.458,25;0
01.03.2016;19:00;19:15;18.581,75;14.281,5;0
01.03.2016;19:15;19:30;18.409,25;13.997,5;0
01.03.2016;19:30;19:45;18.233,5;13.693,25;28,25
01.03.2016;19:45;20:00;18.067,25;13.371,25;195,75
01.03.2016;20:00;20:15;17.790,75;12.955;284,25
01.03.2016;20:15;20:30;17.396;12.468,5;351,25
01.03.2016;20:30;20:45;17.027;12.039;404,5
01.03.2016;20:45;21:00;16.894,75;11.872;296
01.03.2016;21:00;21:15;16.743,25;11.657,25;110,75
01.03.2016;21:15;21:30;16.590,25;11.456;82,5
01.03.2016;21:30;21:45;16.324;11.192;218
01.03.2016;21:45;22:00;16.098,75;10.939,5;303,5
01.03.2016;22:00;22:15;16.152,25;11.080,25;116,75
01.03.2016;22:15;22:30;15.847,75;10.775,75;136,5
01.03.2016;22:30;22:45;15.587,75;10.509,75;211,75
01.03.2016;22:45;23:00;15.103,25;10.027;357,5
01.03.2016;23:00;23:15;14.901;9.832,75;399,75
01.03.2016;23:15;23:30;14.604;9.560,5;549
01.03.2016;23:30;23:45;14.346,75;9.300,25;675
01.03.2016;23:45;00:00;14.178,25;9.159;754,25
02.03.2016;00:00;00:15;13.942,5;8.981,5;928,5
02.03.2016;00:15;00:30;13.705,25;8.805,5;1.102,25
02.03.2016;00:30;00:45;13.525,5;8.663,5;1.038,25
02.03.2016;00:45;01:00;13.360;8.507,5;1.202,75
02.03.2016;01:00;01:15;13.317,75;8.450;986,75
02.03.2016;01:15;01:30;13.165,75;8.295,5;1.102,75
02.03.2016;01:30;01:45;13.123,5;8.279,75;1.175,25
02.03.2016;01:45;02:00;13.055,5;8.243;1.211
02.03.2016;02:00;02:15;12.927,75;8.120,5;1.259,5
02.03.2016;02:15;02:30;12.841;7.995;1.327,75
02.03.2016;02:30;02:45;12.777;7.899,5;1.431,5
02.03.2016;02:45;03:00;12.815,75;7.951,5;1.397,25
02.03.2016;03:00;03:15;12.832,5;8.032,75;1.342,75
02.03.2016;03:15;03:30;12.845,5;8.080,75;1.247,75
02.03.2016;03:30;03:45;12.873,5;8.096,5;1.156,25
02.03.2016;03:45;04:00;12.886,75;8.062;1.133,5
02.03.2016;04:00;04:15;12.913,25;8.035,5;1.144,25
02.03.2016;04:15;04:30;12.968;8.062,25;1.150,75
02.03.2016;04:30;04:45;13.147;8.190,25;1.025,5
02.03.2016;04:45;05:00;13.273,25;8.280;938,75
02.03.2016;05:00;05:15;13.596;8.644,75;896,5
02.03.2016;05:15;05:30;13.804,5;8.937,5;723,75
02.03.2016;05:30;05:45;14.069,5;9.233,5;609
02.03.2016;05:45;06:00;14.342,75;9.530;537
02.03.2016;06:00;06:15;15.037,75;10.132;422,75
02.03.2016;06:15;06:30;15.733,25;10.729;342,75
02.03.2016;06:30;06:45;16.243;11.209,25;93,25
02.03.2016;06:45;07:00;16.619,75;11.606,5;78
02.03.2016;07:00;07:15;17.002,25;12.014;75
02.03.2016;07:15;07:30;17.293,25;12.326,75;0,5
02.03.2016;07:30;07:45;17.440;12.563,75;0
02.03.2016;07:45;08:00;17.698;12.914,5;0,25
02.03.2016;08:00;08:15;17.920,25;13.172,75;8,25
02.03.2016;08:15;08:30;17.989,5;13.150;5,25
02.03.2016;08:30;08:45;18.021,25;13.103,5;0,5
02.03.2016;08:45;09:00;18.019,25;12.991,25;2,5
02.03.2016;09:00;09:15;17.875,75;12.622,5;187,25
02.03.2016;09:15;09:30;17.983,75;12.714,5;139,25
02.03.2016;09:30;09:45;18.057,25;12.749,75;113
02.03.2016;09:45;10:00;18.165;12.716,75;115,5
02.03.2016;10:00;10:15;18.222,25;12.653,25;21,75
02.03.2016;10:15;10:30;18.335,5;12.696,25;25
02.03.2016;10:30;10:45;18.365,75;12.690;65,5
02.03.2016;10:45;11:00;18.507,25;12.806,5;50
02.03.2016;11:00;11:15;18.538,5;12.877;57,75
02.03.2016;11:15;11:30;18.650,75;13.058,5;26,75
02.03.2016;11:30;11:45;18.521,75;12.954;29,5
02.03.2016;11:45;12:00;18.467;12.888,75;23,5
02.03.2016;12:00;12:15;18.369,5;12.719,75;22,25
02.03.2016;12:15;12:30;18.278,5;12.566;8,25
02.03.2016;12:30;12:45;18.279;12.557,5;44,75
02.03.2016;12:45;13:00;18.277,5;12.604,75;71,25
02.03.2016;13:00;13:15;18.329,5;12.606,75;137,75
02.03.2016;13:15;13:30;18.278,75;12.519,5;223
02.03.2016;13:30;13:45;18.224,75;12.529,25;248,25
02.03.2016;13:45;14:00;18.052;12.497,25;266,75
02.03.2016;14:00;14:15;18.083;12.719,25;293,25
02.03.2016;14:15;14:30;18.067;12.931;290,5
02.03.2016;14:30;14:45;18.046,5;13.003,75;219,25
02.03.2016;14:45;15:00;18.030;13.137,75;99,5
02.03.2016;15:00;15:15;18.086,25;13.426,75;65,75
02.03.2016;15:15;15:30;17.996;13.530,25;13,5
02.03.2016;15:30;15:45;17.812,25;13.619,75;5,5
02.03.2016;15:45;16:00;17.700;13.859;6,75
02.03.2016;16:00;16:15;17.563,25;13.932,25;35
02.03.2016;16:15;16:30;17.463;14.108;41,75
02.03.2016;16:30;16:45;17.382,25;14.360,75;71
02.03.2016;16:45;17:00;17.319,25;14.554,5;70,25
02.03.2016;17:00;17:15;17.439,5;14.952,5;179,75
02.03.2016;17:15;17:30;17.545;15.279,75;107
02.03.2016;17:30;17:45;17.548,5;15.402,5;51,75
02.03.2016;17:45;18:00;17.650,25;15.535;31,75
02.03.2016;18:00;18:15;17.786,5;15.649,75;29,25
02.03.2016;18:15;18:30;18.054,5;15.837;21,75
02.03.2016;18:30;18:45;18.322,75;16.112,25;0
02.03.2016;18:45;19:00;18.315,5;16.049,5;0
02.03.2016;19:00;19:15;18.297,25;15.985;0
02.03.2016;19:15;19:30;18.150;15.797,75;42,25
02.03.2016;19:30;19:45;17.885,5;15.527,5;47,25
02.03.2016;19:45;20:00;17.701,75;15.312,5;48,75
02.03.2016;20:00;20:15;17.427,25;15.015;47,25
02.03.2016;20:15;20:30;17.022,75;14.539,75;54,25
02.03.2016;20:30;20:45;16.757,5;14.260,75;49,75
02.03.2016;20:45;21:00;16.522,25;13.989,75;56,5
02.03.2016;21:00;21:15;16.379;13.788,5;20,25
02.03.2016;21:15;21:30;16.156,5;13.556;18
02.03.2016;21:30;21:45;16.015,5;13.445,75;30
02.03.2016;21:45;22:00;15.776,5;13.237,25;105,5
02.03.2016;22:00;22:15;15.761,25;13.264,25;207,5
02.03.2016;22:15;22:30;15.534,75;13.062,5;368,25
02.03.2016;22:30;22:45;15.236,75;12.824,5;460,25
02.03.2016;22:45;23:00;14.864,75;12.510,25;481,5
02.03.2016;23:00;23:15;14.613,75;12.331;546,5
02.03.2016;23:15;23:30;14.333,5;12.122,25;530,25
02.03.2016;23:30;23:45;14.068,5;11.923,5;504,25
02.03.2016;23:45;00:00;13.841,5;11.725,5;572,25
03.03.2016;00:00;00:15;13.551;11.482,75;913
03.03.2016;00:15;00:30;13.342,25;11.301;1.154,5
03.03.2016;00:30;00:45;13.173,5;11.188,75;1.216,5
03.03.2016;00:45;01:00;13.012;11.030,25;1.296,5
03.03.2016;01:00;01:15;12.901,5;10.924,75;1.171,5
03.03.2016;01:15;01:30;12.777,75;10.790,25;1.179
03.03.2016;01:30;01:45;12.749,25;10.768;1.179,5
03.03.2016;01:45;02:00;12.679,25;10.707,5;1.198
03.03.2016;02:00;02:15;12.535,75;10.570,75;1.341,25
03.03.2016;02:15;02:30;12.596;10.604,25;1.325,25
03.03.2016;02:30;02:45;12.567,5;10.577,75;1.168,75
03.03.2016;02:45;03:00;12.606,5;10.611,25;1.222,75
03.03.2016;03:00;03:15;12.556;10.547,75;1.279,5
03.03.2016;03:15;03:30;12.605,75;10.557,5;1.258,5
03.03.2016;03:30;03:45;12.606,75;10.519;1.133
03.03.2016;03:45;04:00;12.672,25;10.567,75;1.113
03.03.2016;04:00;04:15;12.843,5;10.705;1.055,5
03.03.2016;04:15;04:30;12.920;10.787,5;873
03.03.2016;04:30;04:45;13.095,75;10.955,25;689,25
03.03.2016;04:45;05:00;13.308,5;11.205;672,75
03.03.2016;05:00;05:15;13.560,25;11.503,75;625,25
03.03.2016;05:15;05:30;13.632;11.632,5;698,75
